YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,VAR_SP,VAR_CM
2007,1,Belgium,45-54,698.63,all,FRESH FOOD,DELI,profit,country
2007,1,Belgium,45-54,892.13,all,FRESH FOOD,MEAT,profit,country
2007,1,Belgium,45-54,564.95,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Belgium,45-54,4566.7699999999995,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Belgium,55-64,1198.76,all,FRESH FOOD,MEAT,profit,country
2007,1,Belgium,55-64,191.51,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Belgium,65+,143.60999999999999,all,DRY FOOD,GROCERY,profit,country
2007,1,Belgium,65+,396.9,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Bulgaria,19-24,484.3,all,DRY FOOD,GROCERY,profit,country
2007,1,Bulgaria,25-34,68.99,all,DRY FOOD,DRUG GM,profit,country
2007,1,Bulgaria,25-34,1265.57,all,DRY FOOD,GROCERY,profit,country
2007,1,Bulgaria,25-34,152.5,all,FRESH FOOD,DELI,profit,country
2007,1,Bulgaria,25-34,313.97,all,FRESH FOOD,MEAT,profit,country
2007,1,Bulgaria,25-34,560.34,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Bulgaria,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Bulgaria,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Bulgaria,35-44,14.18,all,DRY FOOD,DRUG GM,profit,country
2007,1,Bulgaria,35-44,2035.8999999999999,all,DRY FOOD,GROCERY,profit,country
2007,1,Bulgaria,35-44,65.21,all,FRESH FOOD,PASTRY,profit,country
2007,1,Bulgaria,35-44,1097.07,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Bulgaria,35-44,268.66,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Bulgaria,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Bulgaria,45-54,1358.11,all,DRY FOOD,GROCERY,profit,country
2007,1,Bulgaria,45-54,279.77,all,FRESH FOOD,DELI,profit,country
2007,1,Bulgaria,45-54,166.42,all,FRESH FOOD,MEAT,profit,country
2007,1,Bulgaria,45-54,96.27,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Bulgaria,45-54,1234.41,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Bulgaria,55-64,73.24,all,FRESH FOOD,MEAT,profit,country
2007,1,Bulgaria,55-64,47.01,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Bulgaria,65+,2.28,all,DRY FOOD,GROCERY,profit,country
2007,1,Bulgaria,65+,115.72,all,FRESH FOOD,PRODUCE,profit,country
2007,1,France,19-24,1968.6299999999999,all,DRY FOOD,GROCERY,profit,country
2007,1,France,25-34,721.56,all,DRY FOOD,DRUG GM,profit,country
2007,1,France,25-34,4831.81,all,DRY FOOD,GROCERY,profit,country
2007,1,France,25-34,456.92,all,FRESH FOOD,DELI,profit,country
2007,1,France,25-34,1221.74,all,FRESH FOOD,MEAT,profit,country
2007,1,France,25-34,1768.68,all,FRESH FOOD,PRODUCE,profit,country
2007,1,France,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,France,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,France,35-44,62.48,all,DRY FOOD,DRUG GM,profit,country
2007,1,France,35-44,8394.81,all,DRY FOOD,GROCERY,profit,country
2007,1,France,35-44,218.94,all,FRESH FOOD,PASTRY,profit,country
2007,1,France,35-44,3505.5299999999997,all,FRESH FOOD,PRODUCE,profit,country
2007,1,France,35-44,456.77,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,France,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,France,45-54,3955.69,all,DRY FOOD,GROCERY,profit,country
2007,1,France,45-54,481.45,all,FRESH FOOD,DELI,profit,country
2007,1,France,45-54,950.79,all,FRESH FOOD,MEAT,profit,country
2007,1,France,45-54,479.67,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,France,45-54,3212.22,all,FRESH FOOD,PRODUCE,profit,country
2007,1,France,55-64,959.43,all,FRESH FOOD,MEAT,profit,country
2007,1,France,55-64,157.81,all,FRESH FOOD,PRODUCE,profit,country
2007,1,France,65+,30.009999999999998,all,DRY FOOD,GROCERY,profit,country
2007,1,France,65+,247.06,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Germany,19-24,2232.56,all,DRY FOOD,GROCERY,profit,country
2007,1,Germany,25-34,588.05,all,DRY FOOD,DRUG GM,profit,country
2007,1,Germany,25-34,6162.16,all,DRY FOOD,GROCERY,profit,country
2007,1,Germany,25-34,693.99,all,FRESH FOOD,DELI,profit,country
2007,1,Germany,25-34,1642.87,all,FRESH FOOD,MEAT,profit,country
2007,1,Germany,25-34,2693.33,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Germany,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Germany,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Germany,35-44,157.85999999999999,all,DRY FOOD,DRUG GM,profit,country
2007,1,Germany,35-44,10786.97,all,DRY FOOD,GROCERY,profit,country
2007,1,Germany,35-44,278.4,all,FRESH FOOD,PASTRY,profit,country
2007,1,Germany,35-44,5092.49,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Germany,35-44,794.31,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Germany,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Germany,45-54,5046.68,all,DRY FOOD,GROCERY,profit,country
2007,1,Germany,45-54,667.04,all,FRESH FOOD,DELI,profit,country
2007,1,Germany,45-54,813.25,all,FRESH FOOD,MEAT,profit,country
2007,1,Germany,45-54,449.66,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Germany,45-54,4742.0599999999995,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Germany,55-64,866.26,all,FRESH FOOD,MEAT,profit,country
2007,1,Germany,55-64,171.75,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Germany,65+,61.599999999999994,all,DRY FOOD,GROCERY,profit,country
2007,1,Germany,65+,501.78000000000003,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Greece,19-24,549.47,all,DRY FOOD,GROCERY,profit,country
2007,1,Greece,25-34,243.46,all,DRY FOOD,DRUG GM,profit,country
2007,1,Greece,25-34,876.79,all,DRY FOOD,GROCERY,profit,country
2007,1,Greece,25-34,121.62,all,FRESH FOOD,DELI,profit,country
2007,1,Greece,25-34,201.83,all,FRESH FOOD,MEAT,profit,country
2007,1,Greece,25-34,478.84,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Greece,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Greece,35-44,20.38,all,DRY FOOD,DRUG GM,profit,country
2007,1,Greece,35-44,2172.02,all,DRY FOOD,GROCERY,profit,country
2007,1,Greece,35-44,37.61,all,FRESH FOOD,PASTRY,profit,country
2007,1,Greece,35-44,678.18,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Greece,35-44,132.55,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Greece,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Greece,45-54,1215.36,all,DRY FOOD,GROCERY,profit,country
2007,1,Greece,45-54,79.26,all,FRESH FOOD,DELI,profit,country
2007,1,Greece,45-54,226.2,all,FRESH FOOD,MEAT,profit,country
2007,1,Greece,45-54,80.92,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Greece,45-54,755.71,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Greece,55-64,94.7,all,FRESH FOOD,MEAT,profit,country
2007,1,Greece,55-64,29.72,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Greece,65+,0.57,all,DRY FOOD,GROCERY,profit,country
2007,1,Greece,65+,75.2,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Lithuania,19-24,2458.36,all,DRY FOOD,GROCERY,profit,country
2007,1,Lithuania,25-34,318.13,all,DRY FOOD,DRUG GM,profit,country
2007,1,Lithuania,25-34,5333.23,all,DRY FOOD,GROCERY,profit,country
2007,1,Lithuania,25-34,611.88,all,FRESH FOOD,DELI,profit,country
2007,1,Lithuania,25-34,1589.69,all,FRESH FOOD,MEAT,profit,country
2007,1,Lithuania,25-34,1691.2,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Lithuania,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Lithuania,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Lithuania,35-44,84.06,all,DRY FOOD,DRUG GM,profit,country
2007,1,Lithuania,35-44,9061.07,all,DRY FOOD,GROCERY,profit,country
2007,1,Lithuania,35-44,190.89,all,FRESH FOOD,PASTRY,profit,country
2007,1,Lithuania,35-44,3916.2799999999997,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Lithuania,35-44,580.72,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Lithuania,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Lithuania,45-54,4830.35,all,DRY FOOD,GROCERY,profit,country
2007,1,Lithuania,45-54,744.98,all,FRESH FOOD,DELI,profit,country
2007,1,Lithuania,45-54,1202.9,all,FRESH FOOD,MEAT,profit,country
2007,1,Lithuania,45-54,620.7,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Lithuania,45-54,2687.2799999999997,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Lithuania,55-64,1058.33,all,FRESH FOOD,MEAT,profit,country
2007,1,Lithuania,55-64,144.04,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Lithuania,65+,25.849999999999998,all,DRY FOOD,GROCERY,profit,country
2007,1,Lithuania,65+,353.45,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Luxembourg,19-24,240.12,all,DRY FOOD,GROCERY,profit,country
2007,1,Luxembourg,25-34,20.41,all,DRY FOOD,DRUG GM,profit,country
2007,1,Luxembourg,25-34,911.95,all,DRY FOOD,GROCERY,profit,country
2007,1,Luxembourg,25-34,40.2,all,FRESH FOOD,DELI,profit,country
2007,1,Luxembourg,25-34,393.46,all,FRESH FOOD,MEAT,profit,country
2007,1,Luxembourg,25-34,186.01,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Luxembourg,35-44,5.02,all,DRY FOOD,DRUG GM,profit,country
2007,1,Luxembourg,35-44,802.55,all,DRY FOOD,GROCERY,profit,country
2007,1,Luxembourg,35-44,2.25,all,FRESH FOOD,PASTRY,profit,country
2007,1,Luxembourg,35-44,601.27,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Luxembourg,35-44,64.7,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Luxembourg,45-54,327.83,all,DRY FOOD,GROCERY,profit,country
2007,1,Luxembourg,45-54,58.26,all,FRESH FOOD,DELI,profit,country
2007,1,Luxembourg,45-54,77.13,all,FRESH FOOD,MEAT,profit,country
2007,1,Luxembourg,45-54,56.519999999999996,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Luxembourg,45-54,479.32,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Luxembourg,55-64,52.84,all,FRESH FOOD,MEAT,profit,country
2007,1,Luxembourg,55-64,14.1,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Luxembourg,65+,0.48,all,DRY FOOD,GROCERY,profit,country
2007,1,Luxembourg,65+,21.42,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Netherlands,19-24,1718.76,all,DRY FOOD,GROCERY,profit,country
2007,1,Netherlands,25-34,235.82,all,DRY FOOD,DRUG GM,profit,country
2007,1,Netherlands,25-34,3689.96,all,DRY FOOD,GROCERY,profit,country
2007,1,Netherlands,25-34,386.0,all,FRESH FOOD,DELI,profit,country
2007,1,Netherlands,25-34,820.16,all,FRESH FOOD,MEAT,profit,country
2007,1,Netherlands,25-34,1772.75,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Netherlands,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Netherlands,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Netherlands,35-44,31.3,all,DRY FOOD,DRUG GM,profit,country
2007,1,Netherlands,35-44,5766.36,all,DRY FOOD,GROCERY,profit,country
2007,1,Netherlands,35-44,136.85,all,FRESH FOOD,PASTRY,profit,country
2007,1,Netherlands,35-44,2670.81,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Netherlands,35-44,380.91,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Netherlands,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Netherlands,45-54,3367.04,all,DRY FOOD,GROCERY,profit,country
2007,1,Netherlands,45-54,338.83,all,FRESH FOOD,DELI,profit,country
2007,1,Netherlands,45-54,609.56,all,FRESH FOOD,MEAT,profit,country
2007,1,Netherlands,45-54,335.24,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Netherlands,45-54,2303.25,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Netherlands,55-64,464.54,all,FRESH FOOD,MEAT,profit,country
2007,1,Netherlands,55-64,107.92,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Netherlands,65+,30.389999999999997,all,DRY FOOD,GROCERY,profit,country
2007,1,Netherlands,65+,268.07,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Norway,19-24,690.6899999999999,all,DRY FOOD,GROCERY,profit,country
2007,1,Norway,25-34,94.11,all,DRY FOOD,DRUG GM,profit,country
2007,1,Norway,25-34,1387.23,all,DRY FOOD,GROCERY,profit,country
2007,1,Norway,25-34,292.81,all,FRESH FOOD,DELI,profit,country
2007,1,Norway,25-34,387.66,all,FRESH FOOD,MEAT,profit,country
2007,1,Norway,25-34,614.81,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Norway,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Norway,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Norway,35-44,14.62,all,DRY FOOD,DRUG GM,profit,country
2007,1,Norway,35-44,3153.13,all,DRY FOOD,GROCERY,profit,country
2007,1,Norway,35-44,62.3,all,FRESH FOOD,PASTRY,profit,country
2007,1,Norway,35-44,1248.8799999999999,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Norway,35-44,173.06,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Norway,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Norway,45-54,1149.18,all,DRY FOOD,GROCERY,profit,country
2007,1,Norway,45-54,280.93,all,FRESH FOOD,DELI,profit,country
2007,1,Norway,45-54,277.42,all,FRESH FOOD,MEAT,profit,country
2007,1,Norway,45-54,145.98,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Norway,45-54,942.4,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Norway,55-64,256.9,all,FRESH FOOD,MEAT,profit,country
2007,1,Norway,55-64,54.69,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Norway,65+,119.17999999999999,all,DRY FOOD,GROCERY,profit,country
2007,1,Norway,65+,141.47,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Poland,19-24,1286.94,all,DRY FOOD,GROCERY,profit,country
2007,1,Poland,25-34,245.81,all,DRY FOOD,DRUG GM,profit,country
2007,1,Poland,25-34,2873.73,all,DRY FOOD,GROCERY,profit,country
2007,1,Poland,25-34,327.44,all,FRESH FOOD,DELI,profit,country
2007,1,Poland,25-34,724.31,all,FRESH FOOD,MEAT,profit,country
2007,1,Poland,25-34,1221.97,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Poland,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Poland,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Poland,35-44,16.46,all,DRY FOOD,DRUG GM,profit,country
2007,1,Poland,35-44,5342.6,all,DRY FOOD,GROCERY,profit,country
2007,1,Poland,35-44,72.75999999999999,all,FRESH FOOD,PASTRY,profit,country
2007,1,Poland,35-44,2423.27,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Poland,35-44,289.31,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Poland,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Poland,45-54,2494.23,all,DRY FOOD,GROCERY,profit,country
2007,1,Poland,45-54,347.1,all,FRESH FOOD,DELI,profit,country
2007,1,Poland,45-54,462.23,all,FRESH FOOD,MEAT,profit,country
2007,1,Poland,45-54,232.7,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Poland,45-54,2258.05,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Poland,55-64,349.7,all,FRESH FOOD,MEAT,profit,country
2007,1,Poland,55-64,134.13,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Poland,65+,9.989999999999998,all,DRY FOOD,GROCERY,profit,country
2007,1,Poland,65+,195.49,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Portugal,19-24,2033.6399999999999,all,DRY FOOD,GROCERY,profit,country
2007,1,Portugal,25-34,661.29,all,DRY FOOD,DRUG GM,profit,country
2007,1,Portugal,25-34,4956.5,all,DRY FOOD,GROCERY,profit,country
2007,1,Portugal,25-34,611.47,all,FRESH FOOD,DELI,profit,country
2007,1,Portugal,25-34,1259.47,all,FRESH FOOD,MEAT,profit,country
2007,1,Portugal,25-34,2257.43,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Portugal,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Portugal,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Portugal,35-44,116.67,all,DRY FOOD,DRUG GM,profit,country
2007,1,Portugal,35-44,7994.34,all,DRY FOOD,GROCERY,profit,country
2007,1,Portugal,35-44,172.82999999999998,all,FRESH FOOD,PASTRY,profit,country
2007,1,Portugal,35-44,4154.64,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Portugal,35-44,651.18,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Portugal,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Portugal,45-54,3717.6,all,DRY FOOD,GROCERY,profit,country
2007,1,Portugal,45-54,421.05,all,FRESH FOOD,DELI,profit,country
2007,1,Portugal,45-54,829.96,all,FRESH FOOD,MEAT,profit,country
2007,1,Portugal,45-54,555.16,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Portugal,45-54,3617.81,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Portugal,55-64,705.34,all,FRESH FOOD,MEAT,profit,country
2007,1,Portugal,55-64,137.28,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Portugal,65+,96.3,all,DRY FOOD,GROCERY,profit,country
2007,1,Portugal,65+,346.01,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Spain,19-24,3965.32,all,DRY FOOD,GROCERY,profit,country
2007,1,Spain,25-34,637.29,all,DRY FOOD,DRUG GM,profit,country
2007,1,Spain,25-34,7122.4,all,DRY FOOD,GROCERY,profit,country
2007,1,Spain,25-34,886.88,all,FRESH FOOD,DELI,profit,country
2007,1,Spain,25-34,1906.64,all,FRESH FOOD,MEAT,profit,country
2007,1,Spain,25-34,2666.19,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Spain,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Spain,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Spain,35-44,53.17,all,DRY FOOD,DRUG GM,profit,country
2007,1,Spain,35-44,12901.07,all,DRY FOOD,GROCERY,profit,country
2007,1,Spain,35-44,201.64,all,FRESH FOOD,PASTRY,profit,country
2007,1,Spain,35-44,5662.22,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Spain,35-44,614.89,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Spain,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Spain,45-54,6591.17,all,DRY FOOD,GROCERY,profit,country
2007,1,Spain,45-54,543.72,all,FRESH FOOD,DELI,profit,country
2007,1,Spain,45-54,1148.81,all,FRESH FOOD,MEAT,profit,country
2007,1,Spain,45-54,946.37,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Spain,45-54,4713.78,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Spain,55-64,1359.12,all,FRESH FOOD,MEAT,profit,country
2007,1,Spain,55-64,166.38,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Spain,65+,55.589999999999996,all,DRY FOOD,GROCERY,profit,country
2007,1,Spain,65+,403.33,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Sweden,19-24,2285.66,all,DRY FOOD,GROCERY,profit,country
2007,1,Sweden,25-34,369.03,all,DRY FOOD,DRUG GM,profit,country
2007,1,Sweden,25-34,3870.34,all,DRY FOOD,GROCERY,profit,country
2007,1,Sweden,25-34,423.7,all,FRESH FOOD,DELI,profit,country
2007,1,Sweden,25-34,1261.84,all,FRESH FOOD,MEAT,profit,country
2007,1,Sweden,25-34,1522.29,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Sweden,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2007,1,Sweden,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Sweden,35-44,41.79,all,DRY FOOD,DRUG GM,profit,country
2007,1,Sweden,35-44,7513.7,all,DRY FOOD,GROCERY,profit,country
2007,1,Sweden,35-44,74.58,all,FRESH FOOD,PASTRY,profit,country
2007,1,Sweden,35-44,3057.37,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Sweden,35-44,147.87,all,FRESH FOOD,SALAD BAR,profit,country
2007,1,Sweden,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2007,1,Sweden,45-54,3189.37,all,DRY FOOD,GROCERY,profit,country
2007,1,Sweden,45-54,179.0,all,FRESH FOOD,DELI,profit,country
2007,1,Sweden,45-54,796.98,all,FRESH FOOD,MEAT,profit,country
2007,1,Sweden,45-54,383.67,all,FRESH FOOD,MEAT-PCKGD,profit,country
2007,1,Sweden,45-54,2628.67,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Sweden,55-64,777.1,all,FRESH FOOD,MEAT,profit,country
2007,1,Sweden,55-64,129.09,all,FRESH FOOD,PRODUCE,profit,country
2007,1,Sweden,65+,91.95,all,DRY FOOD,GROCERY,profit,country
2007,1,Sweden,65+,271.51,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Belgium,19-24,2448.62,all,DRY FOOD,GROCERY,profit,country
2008,1,Belgium,25-34,1357.42,all,DRY FOOD,DRUG GM,profit,country
2008,1,Belgium,25-34,6250.54,all,DRY FOOD,GROCERY,profit,country
2008,1,Belgium,25-34,581.38,all,FRESH FOOD,DELI,profit,country
2008,1,Belgium,25-34,1619.92,all,FRESH FOOD,MEAT,profit,country
2008,1,Belgium,25-34,2652.57,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Belgium,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2008,1,Belgium,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2008,1,Belgium,35-44,44.3,all,DRY FOOD,DRUG GM,profit,country
2008,1,Belgium,35-44,10774.6,all,DRY FOOD,GROCERY,profit,country
2008,1,Belgium,35-44,274.40999999999997,all,FRESH FOOD,PASTRY,profit,country
2008,1,Belgium,35-44,5843.12,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Belgium,35-44,1256.0,all,FRESH FOOD,SALAD BAR,profit,country
2008,1,Belgium,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2008,1,Belgium,45-54,6227.14,all,DRY FOOD,GROCERY,profit,country
2008,1,Belgium,45-54,642.49,all,FRESH FOOD,DELI,profit,country
2008,1,Belgium,45-54,1156.3,all,FRESH FOOD,MEAT,profit,country
2008,1,Belgium,45-54,580.12,all,FRESH FOOD,MEAT-PCKGD,profit,country
2008,1,Belgium,45-54,5219.5599999999995,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Belgium,55-64,1243.57,all,FRESH FOOD,MEAT,profit,country
2008,1,Belgium,55-64,159.76999999999998,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Belgium,65+,161.16,all,DRY FOOD,GROCERY,profit,country
2008,1,Belgium,65+,366.84,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Bulgaria,19-24,1292.56,all,DRY FOOD,GROCERY,profit,country
2008,1,Bulgaria,25-34,157.99,all,DRY FOOD,DRUG GM,profit,country
2008,1,Bulgaria,25-34,2706.72,all,DRY FOOD,GROCERY,profit,country
2008,1,Bulgaria,25-34,344.57,all,FRESH FOOD,DELI,profit,country
2008,1,Bulgaria,25-34,668.68,all,FRESH FOOD,MEAT,profit,country
2008,1,Bulgaria,25-34,1361.57,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Bulgaria,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2008,1,Bulgaria,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2008,1,Bulgaria,35-44,52.96,all,DRY FOOD,DRUG GM,profit,country
2008,1,Bulgaria,35-44,5516.0199999999995,all,DRY FOOD,GROCERY,profit,country
2008,1,Bulgaria,35-44,152.28,all,FRESH FOOD,PASTRY,profit,country
2008,1,Bulgaria,35-44,3004.57,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Bulgaria,35-44,746.91,all,FRESH FOOD,SALAD BAR,profit,country
2008,1,Bulgaria,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2008,1,Bulgaria,45-54,3085.14,all,DRY FOOD,GROCERY,profit,country
2008,1,Bulgaria,45-54,594.5,all,FRESH FOOD,DELI,profit,country
2008,1,Bulgaria,45-54,507.09,all,FRESH FOOD,MEAT,profit,country
2008,1,Bulgaria,45-54,233.62,all,FRESH FOOD,MEAT-PCKGD,profit,country
2008,1,Bulgaria,45-54,3153.89,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Bulgaria,55-64,341.39,all,FRESH FOOD,MEAT,profit,country
2008,1,Bulgaria,55-64,114.5,all,FRESH FOOD,PRODUCE,profit,country
2008,1,Bulgaria,65+,26.33,all,DRY FOOD,GROCERY,profit,country
2008,1,Bulgaria,65+,318.18,all,FRESH FOOD,PRODUCE,profit,country
2008,1,France,19-24,2431.87,all,DRY FOOD,GROCERY,profit,country
2008,1,France,25-34,627.12,all,DRY FOOD,DRUG GM,profit,country
2008,1,France,25-34,4890.57,all,DRY FOOD,GROCERY,profit,country
2008,1,France,25-34,519.93,all,FRESH FOOD,DELI,profit,country
2008,1,France,25-34,1065.65,all,FRESH FOOD,MEAT,profit,country
2008,1,France,25-34,2054.96,all,FRESH FOOD,PRODUCE,profit,country
2008,1,France,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,country
2008,1,France,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2008,1,France,35-44,74.45,all,DRY FOOD,DRUG GM,profit,country
2008,1,France,35-44,9097.39,all,DRY FOOD,GROCERY,profit,country
2008,1,France,35-44,128.82999999999998,all,FRESH FOOD,PASTRY,profit,country
2008,1,France,35-44,4489.04,all,FRESH FOOD,PRODUCE,profit,country
2008,1,France,35-44,456.74,all,FRESH FOOD,SALAD BAR,profit,country
2008,1,France,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,country
2008,1,France,45-54,4946.55,all,DRY FOOD,GROCERY,profit,country
