CUSTOMER_INCOME_LEVEL,YEAR,CUSTOMER_AGE_GROUP,PRIVATE,DEPARTMENT,CLASS,VAR_CM,ORDER_BY,X_AXIS,VAR_SP,NATIONAL
8,2007,35-44,1444.69,DRY FOOD,all,country,1,Germany,profit,55.91
8,2007,35-44,742.11,DRY FOOD,all,country,1,France,profit,61.26
8,2007,35-44,297.09,DRY FOOD,all,country,1,Bulgaria,profit,30.36
8,2007,35-44,1013.5799999999999,DRY FOOD,all,country,1,Belgium,profit,118.95
8,2008,45-54,346.13,DRY FOOD,all,month,8,Aug,sales,514.71
8,2008,45-54,372.69,DRY FOOD,all,month,7,Jul,sales,257.28
8,2008,45-54,270.69,DRY FOOD,all,month,6,Jun,sales,243.71
8,2008,45-54,508.3,DRY FOOD,all,month,5,May,sales,192.83
8,2008,45-54,300.7,DRY FOOD,all,month,4,Apr,sales,279.98
8,2008,45-54,292.46999999999997,DRY FOOD,all,month,3,Mar,sales,172.65
8,2008,45-54,388.21,DRY FOOD,all,month,2,Feb,sales,259.37
8,2008,45-54,310.44,DRY FOOD,all,month,1,Jan,sales,233.93
8,2008,35-44,204.07,FRESH FOOD,all,month,12,Dec,sales,251.7
8,2007,35-44,885.4,DRY FOOD,all,country,1,Portugal,profit,61.36
8,2007,35-44,1320.3899999999999,DRY FOOD,all,country,1,Spain,profit,122.99
8,2007,35-44,1018.0,DRY FOOD,all,country,1,Sweden,profit,24.41
8,2007,35-44,421.77,FRESH FOOD,all,country,1,Belgium,profit,502.67
8,2007,45-54,298.03,DRY FOOD,all,country,1,Netherlands,profit,146.55
8,2007,45-54,22.32,DRY FOOD,all,country,1,Luxembourg,profit,23.31
8,2007,45-54,294.93,DRY FOOD,all,country,1,Lithuania,profit,198.7
8,2007,45-54,130.49,DRY FOOD,all,country,1,Greece,profit,68.82
8,2007,45-54,435.56,DRY FOOD,all,country,1,Germany,profit,380.11
8,2007,45-54,357.77,DRY FOOD,all,country,1,France,profit,212.26
8,2007,45-54,125.57,DRY FOOD,all,country,1,Bulgaria,profit,138.03
8,2007,45-54,404.41,DRY FOOD,all,country,1,Belgium,profit,274.81
8,2007,35-44,335.15,FRESH FOOD,all,country,1,Sweden,profit,214.96
8,2007,35-44,3924.88,FRESH FOOD,PRODUCE,all,0,all,sales,2087.59
8,2007,35-44,615.0,FRESH FOOD,all,country,1,Spain,profit,431.59
8,2007,35-44,213.42,FRESH FOOD,all,country,1,Poland,profit,183.72
8,2007,35-44,107.94,FRESH FOOD,all,country,1,Norway,profit,126.39
8,2007,35-44,309.12,FRESH FOOD,all,country,1,Netherlands,profit,288.14
8,2007,35-44,24.93,FRESH FOOD,all,country,1,Luxembourg,profit,81.83
8,2007,35-44,575.79,FRESH FOOD,all,country,1,Lithuania,profit,374.96999999999997
8,2007,35-44,72.91,FRESH FOOD,all,country,1,Greece,profit,65.88
8,2007,35-44,397.25,FRESH FOOD,all,country,1,Germany,profit,586.36
8,2007,35-44,327.61,FRESH FOOD,all,country,1,France,profit,399.95
8,2007,35-44,39.93,FRESH FOOD,all,country,1,Bulgaria,profit,125.65
8,2007,35-44,336.63,FRESH FOOD,all,country,1,Portugal,profit,336.62
8,2007,45-54,3364.67,DRY FOOD,GROCERY,all,0,all,sales,2532.7
8,2008,35-44,13943.03,DRY FOOD,GROCERY,all,0,all,sales,889.88
8,2008,35-44,5247.89,FRESH FOOD,PRODUCE,all,0,all,sales,4342.32
8,2007,45-54,86.93,all,all,country,1,Norway,sales,684.22
8,2007,45-54,179.95,all,all,country,1,Poland,sales,1140.05
8,2007,45-54,331.24,all,all,country,1,Portugal,sales,1931.55
8,2007,45-54,375.28,all,all,country,1,Spain,sales,2528.65
8,2007,45-54,238.03,all,all,country,1,Sweden,sales,1150.07
8,2008,35-44,1952.18,all,all,country,1,Belgium,sales,968.54
8,2008,35-44,925.61,all,all,country,1,Bulgaria,sales,533.33
8,2008,35-44,1507.26,all,all,country,1,France,sales,541.4
8,2008,35-44,2254.52,all,all,country,1,Germany,sales,946.11
8,2007,45-54,310.21,all,all,country,1,Netherlands,sales,1225.24
8,2008,35-44,623.65,all,all,country,1,Greece,sales,149.66
8,2008,35-44,411.55,all,all,country,1,Luxembourg,sales,190.33
8,2008,35-44,1144.32,all,all,country,1,Netherlands,sales,462.09
8,2008,35-44,412.45,all,all,country,1,Norway,sales,185.81
8,2008,35-44,1060.38,all,all,country,1,Poland,sales,442.76
8,2008,35-44,1860.47,all,all,country,1,Portugal,sales,667.52
8,2008,35-44,2962.41,all,all,country,1,Spain,sales,875.1
8,2008,35-44,1836.16,all,all,country,1,Sweden,sales,483.42
8,2008,45-54,407.56,all,all,country,1,Belgium,sales,2979.9500000000003
8,2008,45-54,389.79,all,all,country,1,Bulgaria,sales,1795.72
8,2008,35-44,2239.96,all,all,country,1,Lithuania,sales,840.48
8,2007,45-54,83.54,DRY FOOD,all,country,1,Norway,profit,57.48
8,2007,45-54,23.22,all,all,country,1,Luxembourg,sales,225.15
8,2007,45-54,135.79,all,all,country,1,Greece,sales,444.61
8,2008,45-54,4297.67,DRY FOOD,GROCERY,all,0,all,sales,3703.05
8,2008,35-44,798.4200000000001,FRESH FOOD,all,month,11,Nov,sales,739.35
8,2008,35-44,626.64,FRESH FOOD,all,month,10,Oct,sales,578.38
8,2007,35-44,1493.3700000000001,all,all,country,1,Belgium,sales,647.36
8,2007,35-44,350.8,all,all,country,1,Bulgaria,sales,162.53
8,2007,35-44,1112.94,all,all,country,1,France,sales,480.34
8,2007,35-44,1917.15,all,all,country,1,Germany,sales,668.99
8,2007,35-44,337.54,all,all,country,1,Greece,sales,90.3
8,2007,35-44,1464.13,all,all,country,1,Lithuania,sales,489.86
8,2007,45-54,306.93,all,all,country,1,Lithuania,sales,2030.74
8,2007,35-44,193.9,all,all,country,1,Luxembourg,sales,99.78
8,2007,35-44,411.33,all,all,country,1,Norway,sales,155.64
8,2007,35-44,812.11,all,all,country,1,Poland,sales,229.7
8,2007,35-44,1271.6200000000001,all,all,country,1,Portugal,sales,414.48
8,2007,35-44,2013.47,all,all,country,1,Spain,sales,577.44
8,2007,35-44,1407.91,all,all,country,1,Sweden,sales,249.29
8,2007,45-54,420.89,all,all,country,1,Belgium,sales,2773.11
8,2007,45-54,130.63,all,all,country,1,Bulgaria,sales,858.6800000000001
8,2007,45-54,372.33,all,all,country,1,France,sales,1864.73
8,2007,45-54,453.24,all,all,country,1,Germany,sales,2488.04
8,2007,35-44,980.26,all,all,country,1,Netherlands,sales,353.8
8,2008,45-54,384.88,all,all,country,1,France,sales,2404.04
8,2007,45-54,172.91,DRY FOOD,all,country,1,Poland,profit,172.81
8,2007,45-54,360.69,DRY FOOD,all,country,1,Spain,profit,311.17
8,2008,all,1504.78,DRY FOOD,all,month,1,Jan,sales,303.73
8,2008,all,1787.3,DRY FOOD,all,month,2,Feb,sales,342.92
8,2008,all,1473.65,DRY FOOD,all,month,3,Mar,sales,242.12
8,2008,all,1284.48,DRY FOOD,all,month,4,Apr,sales,368.8
8,2008,all,2177.2000000000003,DRY FOOD,all,month,5,May,sales,298.06
8,2008,all,1225.37,DRY FOOD,all,month,6,Jun,sales,315.17
8,2008,all,1728.41,DRY FOOD,all,month,7,Jul,sales,340.85999999999996
8,2008,all,1271.54,DRY FOOD,all,month,8,Aug,sales,602.74
8,2008,all,1473.4099999999999,DRY FOOD,all,month,9,Sep,sales,704.0500000000001
8,2008,all,1580.76,DRY FOOD,all,month,10,Oct,sales,526.48
8,2008,all,2127.77,DRY FOOD,all,month,11,Nov,sales,442.21000000000004
8,2008,all,606.03,DRY FOOD,all,month,12,Dec,sales,105.79
8,2008,all,432.11,FRESH FOOD,all,month,1,Jan,sales,2500.22
8,2008,all,624.4200000000001,FRESH FOOD,all,month,2,Feb,sales,3656.38
8,2008,all,401.42,FRESH FOOD,all,month,3,Mar,sales,3020.12
8,2008,all,101.34,FRESH FOOD,all,month,4,Apr,sales,2858.8900000000003
8,2008,all,152.20000000000002,FRESH FOOD,all,month,6,Jun,sales,2366.9100000000003
8,2008,all,585.45,FRESH FOOD,all,month,7,Jul,sales,1766.69
8,2008,all,618.5500000000001,FRESH FOOD,all,month,8,Aug,sales,2675.26
8,2007,all,518.89,FRESH FOOD,all,month,12,Dec,sales,2374.88
8,2007,all,491.56,FRESH FOOD,all,month,11,Nov,sales,2611.7
8,2007,all,522.6800000000001,FRESH FOOD,all,month,10,Oct,sales,1735.94
8,2007,all,405.54,FRESH FOOD,all,month,9,Sep,sales,1934.14
8,2007,all,121.78999999999999,DRY FOOD,all,month,1,Jan,sales,12.5
8,2007,all,510.97,DRY FOOD,all,month,2,Feb,sales,66.78
8,2007,all,688.96,DRY FOOD,all,month,3,Mar,sales,99.42999999999999
8,2007,all,1061.1299999999999,DRY FOOD,all,month,4,Apr,sales,192.73
8,2007,all,1279.43,DRY FOOD,all,month,5,May,sales,231.96
8,2007,all,1071.65,DRY FOOD,all,month,6,Jun,sales,388.20000000000005
8,2007,all,853.52,DRY FOOD,all,month,7,Jul,sales,306.54
8,2007,all,1755.5500000000002,DRY FOOD,all,month,8,Aug,sales,370.45
8,2007,all,1641.1,DRY FOOD,all,month,9,Sep,sales,626.44
8,2008,all,703.27,FRESH FOOD,all,month,9,Sep,sales,1695.2
8,2007,all,1323.44,DRY FOOD,all,month,10,Oct,sales,405.47999999999996
8,2007,all,1503.92,DRY FOOD,all,month,12,Dec,sales,240.26
8,2007,all,58.260000000000005,FRESH FOOD,all,month,1,Jan,sales,217.82
8,2007,all,175.92000000000002,FRESH FOOD,all,month,2,Feb,sales,812.97
8,2007,all,251.07000000000002,FRESH FOOD,all,month,3,Mar,sales,1512.94
8,2007,all,302.42,FRESH FOOD,all,month,4,Apr,sales,1814.85
8,2007,all,375.87,FRESH FOOD,all,month,5,May,sales,2085.88
8,2007,all,31.12,FRESH FOOD,all,month,6,Jun,sales,1839.5900000000001
8,2007,all,397.59000000000003,FRESH FOOD,all,month,7,Jul,sales,1506.82
8,2007,all,393.96000000000004,FRESH FOOD,all,month,8,Aug,sales,2237.38
8,2007,all,1394.8600000000001,DRY FOOD,all,month,11,Nov,sales,338.67
8,2008,all,626.64,FRESH FOOD,all,month,10,Oct,sales,1744.4
8,2008,all,798.4200000000001,FRESH FOOD,all,month,11,Nov,sales,1855.17
8,2008,all,204.07,FRESH FOOD,all,month,12,Dec,sales,668.05
8,2008,35-44,841.23,FRESH FOOD,all,country,1,Lithuania,profit,690.12
8,2008,35-44,144.42,FRESH FOOD,all,country,1,Greece,profit,132.57999999999998
8,2008,35-44,543.13,FRESH FOOD,all,country,1,Germany,profit,806.29
8,2008,35-44,471.53,FRESH FOOD,all,country,1,France,profit,473.9
8,2008,35-44,181.87,FRESH FOOD,all,country,1,Bulgaria,profit,436.62
8,2008,35-44,486.81,FRESH FOOD,all,country,1,Belgium,profit,815.05
8,2008,35-44,1344.87,DRY FOOD,all,country,1,Sweden,profit,48.05
8,2008,35-44,2039.6499999999999,DRY FOOD,all,country,1,Spain,profit,76.68
8,2008,35-44,1327.6,DRY FOOD,all,country,1,Portugal,profit,63.6
8,2008,35-44,21.86,FRESH FOOD,all,country,1,Luxembourg,profit,172.6
8,2008,35-44,742.36,DRY FOOD,all,country,1,Poland,profit,79.37
8,2008,35-44,800.81,DRY FOOD,all,country,1,Netherlands,profit,87.44
8,2008,35-44,373.27,DRY FOOD,all,country,1,Luxembourg,profit,10.2
8,2008,35-44,1312.56,DRY FOOD,all,country,1,Lithuania,profit,117.08
8,2008,35-44,454.9,DRY FOOD,all,country,1,Greece,profit,11.16
8,2008,35-44,1623.51,DRY FOOD,all,country,1,Germany,profit,102.46
8,2008,35-44,977.23,DRY FOOD,all,country,1,France,profit,46.11
8,2008,35-44,707.5,DRY FOOD,all,country,1,Bulgaria,profit,75.61
8,2008,35-44,1389.44,DRY FOOD,all,country,1,Belgium,profit,115.3
8,2007,45-54,228.77,DRY FOOD,all,country,1,Sweden,profit,186.16
8,2008,35-44,299.62,DRY FOOD,all,country,1,Norway,profit,22.04
8,2007,45-54,318.22,DRY FOOD,all,country,1,Portugal,profit,262.21
8,2008,35-44,298.93,FRESH FOOD,all,country,1,Netherlands,profit,356.43
8,2008,35-44,276.7,FRESH FOOD,all,country,1,Poland,profit,345.96
8,2008,45-54,114.12,DRY FOOD,all,month,12,Dec,sales,80.73
8,2008,45-54,449.43,DRY FOOD,all,month,11,Nov,sales,356.29
8,2008,45-54,513.71,DRY FOOD,all,month,10,Oct,sales,470.38
8,2008,45-54,430.78,DRY FOOD,all,month,9,Sep,sales,641.19
8,2008,45-54,261.79,DRY FOOD,all,country,1,Sweden,profit,237.32
8,2008,45-54,538.87,DRY FOOD,all,country,1,Spain,profit,471.82
8,2008,45-54,492.82,DRY FOOD,all,country,1,Portugal,profit,398.45
8,2008,45-54,240.60999999999999,DRY FOOD,all,country,1,Poland,profit,273.58
8,2008,45-54,96.62,DRY FOOD,all,country,1,Norway,profit,94.74
8,2008,35-44,96.75,FRESH FOOD,all,country,1,Norway,profit,156.46
8,2008,45-54,245.3,DRY FOOD,all,country,1,Netherlands,profit,177.92
8,2008,45-54,542.9,DRY FOOD,all,country,1,Lithuania,profit,390.14
8,2008,45-54,124.92,DRY FOOD,all,country,1,Greece,profit,95.7
8,2008,45-54,422.74,DRY FOOD,all,country,1,Germany,profit,329.46999999999997
8,2008,45-54,370.21,DRY FOOD,all,country,1,France,profit,375.34
8,2008,45-54,374.93,DRY FOOD,all,country,1,Bulgaria,profit,344.92
8,2008,45-54,392.1,DRY FOOD,all,country,1,Belgium,profit,339.95
8,2008,35-44,419.67,FRESH FOOD,all,country,1,Sweden,profit,416.15999999999997
8,2008,35-44,807.56,FRESH FOOD,all,country,1,Spain,profit,763.9399999999999
8,2008,35-44,460.34999999999997,FRESH FOOD,all,country,1,Portugal,profit,577.5699999999999
8,2008,45-54,29.73,DRY FOOD,all,country,1,Luxembourg,profit,27.68
8,2008,45-54,439.65,all,all,country,1,Germany,sales,2736.59
8,2008,45-54,129.91,all,all,country,1,Greece,sales,549.59
8,2008,45-54,564.56,all,all,country,1,Lithuania,sales,2805.16
8,2007,all,397.25,FRESH FOOD,PRODUCE,country,1,Germany,profit,1409.47
8,2007,all,327.61,FRESH FOOD,PRODUCE,country,1,France,profit,1003.88
8,2007,all,39.93,FRESH FOOD,PRODUCE,country,1,Bulgaria,profit,404.71
8,2007,all,421.77,FRESH FOOD,PRODUCE,country,1,Belgium,profit,1610.2399999999998
8,2007,all,1246.77,DRY FOOD,GROCERY,country,1,Sweden,profit,210.57
8,2007,all,1681.08,DRY FOOD,GROCERY,country,1,Spain,profit,434.16
8,2007,all,1203.62,DRY FOOD,GROCERY,country,1,Portugal,profit,323.57
8,2007,all,739.8299999999999,DRY FOOD,GROCERY,country,1,Poland,profit,209.68
8,2007,all,370.83000000000004,DRY FOOD,GROCERY,country,1,Norway,profit,80.58
8,2007,all,931.0899999999999,DRY FOOD,GROCERY,country,1,Netherlands,profit,198.22000000000003
8,2007,all,183.58999999999997,DRY FOOD,GROCERY,country,1,Luxembourg,profit,37.28
8,2007,all,1127.06,DRY FOOD,GROCERY,country,1,Lithuania,profit,294.14
8,2007,all,381.97,DRY FOOD,GROCERY,country,1,Greece,profit,89.64999999999999
8,2007,all,1880.25,DRY FOOD,GROCERY,country,1,Germany,profit,436.02
8,2007,all,1099.88,DRY FOOD,GROCERY,country,1,France,profit,273.52
8,2007,all,422.65999999999997,DRY FOOD,GROCERY,country,1,Bulgaria,profit,168.39
8,2007,all,1417.99,DRY FOOD,GROCERY,country,1,Belgium,profit,393.76
8,2007,35-44,1055.08,DRY FOOD,GROCERY,country,1,Belgium,sales,123.87
8,2007,35-44,309.32,DRY FOOD,GROCERY,country,1,Bulgaria,sales,31.62
8,2007,all,72.91,FRESH FOOD,PRODUCE,country,1,Greece,profit,256.71999999999997
8,2007,all,575.79,FRESH FOOD,PRODUCE,country,1,Lithuania,profit,873.9
8,2007,all,24.93,FRESH FOOD,PRODUCE,country,1,Luxembourg,profit,204.95
8,2007,all,309.12,FRESH FOOD,PRODUCE,country,1,Netherlands,profit,686.2399999999999
8,2008,all,181.87,FRESH FOOD,PRODUCE,country,1,Bulgaria,profit,965.5
8,2008,all,486.81,FRESH FOOD,PRODUCE,country,1,Belgium,profit,2063.41
8,2007,35-44,72.91,FRESH FOOD,PRODUCE,country,1,Greece,profit,28.27
8,2008,all,2578.52,DRY FOOD,GROCERY,country,1,Spain,profit,548.5
8,2008,all,1820.4199999999998,DRY FOOD,GROCERY,country,1,Portugal,profit,462.05
8,2008,all,982.97,DRY FOOD,GROCERY,country,1,Poland,profit,352.95
8,2008,all,396.24,DRY FOOD,GROCERY,country,1,Norway,profit,116.78
8,2008,all,1046.11,DRY FOOD,GROCERY,country,1,Netherlands,profit,265.36
8,2008,all,403.0,DRY FOOD,GROCERY,country,1,Luxembourg,profit,37.879999999999995
8,2007,35-44,772.57,DRY FOOD,GROCERY,country,1,France,sales,63.77
8,2008,all,1855.46,DRY FOOD,GROCERY,country,1,Lithuania,profit,507.21999999999997
8,2008,all,2046.25,DRY FOOD,GROCERY,country,1,Germany,profit,431.92999999999995
8,2008,all,1347.44,DRY FOOD,GROCERY,country,1,France,profit,421.45
8,2008,all,1082.43,DRY FOOD,GROCERY,country,1,Bulgaria,profit,420.53000000000003
8,2008,all,1781.54,DRY FOOD,GROCERY,country,1,Belgium,profit,455.25
8,2007,all,335.15,FRESH FOOD,PRODUCE,country,1,Sweden,profit,651.5
8,2007,all,615.0,FRESH FOOD,PRODUCE,country,1,Spain,profit,1319.85
8,2007,all,336.63,FRESH FOOD,PRODUCE,country,1,Portugal,profit,991.5799999999999
8,2007,all,213.42,FRESH FOOD,PRODUCE,country,1,Poland,profit,553.29
8,2007,all,107.94,FRESH FOOD,PRODUCE,country,1,Norway,profit,308.84000000000003
8,2008,all,579.8199999999999,DRY FOOD,GROCERY,country,1,Greece,profit,106.86
8,2007,35-44,1504.39,DRY FOOD,GROCERY,country,1,Germany,sales,58.23
8,2007,35-44,261.78,DRY FOOD,GROCERY,country,1,Greece,sales,21.69
8,2007,35-44,865.86,DRY FOOD,GROCERY,country,1,Lithuania,sales,99.37
8,2007,45-54,420.89,DRY FOOD,GROCERY,country,1,Belgium,sales,286.16
8,2007,45-54,130.63,DRY FOOD,GROCERY,country,1,Bulgaria,sales,143.67000000000002
8,2007,45-54,372.33,DRY FOOD,GROCERY,country,1,France,sales,221.0
8,2007,45-54,453.24,DRY FOOD,GROCERY,country,1,Germany,sales,395.91
8,2007,45-54,135.79,DRY FOOD,GROCERY,country,1,Greece,sales,71.66
8,2007,45-54,306.93,DRY FOOD,GROCERY,country,1,Lithuania,sales,206.89000000000001
8,2007,45-54,23.22,DRY FOOD,GROCERY,country,1,Luxembourg,sales,24.28
8,2007,45-54,310.21,DRY FOOD,GROCERY,country,1,Netherlands,sales,152.57999999999998
8,2007,45-54,86.93,DRY FOOD,GROCERY,country,1,Norway,sales,59.83
8,2007,35-44,348.27000000000004,FRESH FOOD,PRODUCE,country,1,Sweden,sales,146.19
8,2007,45-54,179.95,DRY FOOD,GROCERY,country,1,Poland,sales,179.87
8,2007,45-54,375.28,DRY FOOD,GROCERY,country,1,Spain,sales,323.92
8,2007,45-54,238.03,DRY FOOD,GROCERY,country,1,Sweden,sales,193.87
8,2008,35-44,1446.36,DRY FOOD,GROCERY,country,1,Belgium,sales,119.92
8,2008,35-44,736.58,DRY FOOD,GROCERY,country,1,Bulgaria,sales,78.72
8,2008,35-44,1017.28,DRY FOOD,GROCERY,country,1,France,sales,47.99
8,2008,35-44,1690.19,DRY FOOD,GROCERY,country,1,Germany,sales,106.63
8,2008,35-44,473.61,DRY FOOD,GROCERY,country,1,Greece,sales,11.61
8,2008,35-44,1365.93,DRY FOOD,GROCERY,country,1,Lithuania,sales,121.83
8,2008,35-44,388.84,DRY FOOD,GROCERY,country,1,Luxembourg,sales,10.61
8,2007,45-54,331.24,DRY FOOD,GROCERY,country,1,Portugal,sales,273.06
8,2008,all,471.53,FRESH FOOD,PRODUCE,country,1,France,profit,1515.11
8,2007,35-44,638.9100000000001,FRESH FOOD,PRODUCE,country,1,Spain,sales,239.37
8,2007,35-44,221.73000000000002,FRESH FOOD,PRODUCE,country,1,Poland,sales,115.48
8,2007,35-44,167.97,DRY FOOD,GROCERY,country,1,Luxembourg,sales,14.55
8,2007,35-44,659.1,DRY FOOD,GROCERY,country,1,Netherlands,sales,53.8
8,2007,35-44,299.17,DRY FOOD,GROCERY,country,1,Norway,sales,24.04
8,2007,35-44,590.38,DRY FOOD,GROCERY,country,1,Poland,sales,38.41
8,2007,35-44,921.83,DRY FOOD,GROCERY,country,1,Portugal,sales,63.9
8,2007,35-44,1374.56,DRY FOOD,GROCERY,country,1,Spain,sales,128.09
8,2007,35-44,1059.64,DRY FOOD,GROCERY,country,1,Sweden,sales,25.4
8,2007,35-44,438.29,FRESH FOOD,PRODUCE,country,1,Belgium,sales,315.64
8,2007,35-44,41.480000000000004,FRESH FOOD,PRODUCE,country,1,Bulgaria,sales,62.98
8,2007,35-44,349.79,FRESH FOOD,PRODUCE,country,1,Portugal,sales,170.55
8,2007,35-44,340.37,FRESH FOOD,PRODUCE,country,1,France,sales,188.54
8,2007,all,13206.32,DRY FOOD,GROCERY,all,0,all,sales,3279.4399999999996
8,2007,all,3924.88,FRESH FOOD,PRODUCE,all,0,all,sales,10694.26
8,2008,all,18240.7,DRY FOOD,GROCERY,all,0,all,sales,4592.93
8,2008,all,5247.89,FRESH FOOD,PRODUCE,all,0,all,sales,16547.27
8,2007,35-44,75.76,FRESH FOOD,PRODUCE,country,1,Greece,sales,29.43
8,2007,35-44,598.27,FRESH FOOD,PRODUCE,country,1,Lithuania,sales,191.66
8,2007,35-44,25.93,FRESH FOOD,PRODUCE,country,1,Luxembourg,sales,82.89
8,2007,35-44,321.16,FRESH FOOD,PRODUCE,country,1,Netherlands,sales,157.48
8,2007,35-44,112.16000000000001,FRESH FOOD,PRODUCE,country,1,Norway,sales,66.72
8,2007,35-44,412.76000000000005,FRESH FOOD,PRODUCE,country,1,Germany,sales,320.66
8,2008,all,543.13,FRESH FOOD,PRODUCE,country,1,Germany,profit,2162.89
8,2008,all,144.42,FRESH FOOD,PRODUCE,country,1,Greece,profit,353.40999999999997
8,2008,all,841.23,FRESH FOOD,PRODUCE,country,1,Lithuania,profit,1447.3999999999999
8,2008,35-44,1181.18,DRY FOOD,all,month,3,Mar,sales,69.47
8,2008,35-44,1399.09,DRY FOOD,all,month,2,Feb,sales,83.55
8,2008,35-44,1194.34,DRY FOOD,all,month,1,Jan,sales,69.8
8,2007,45-54,279.69,DRY FOOD,all,month,12,Dec,sales,160.26
8,2007,45-54,389.01,DRY FOOD,all,month,11,Nov,sales,238.03
8,2007,45-54,377.9,DRY FOOD,all,month,10,Oct,sales,326.15
8,2007,45-54,513.86,DRY FOOD,all,month,9,Sep,sales,546.33
8,2007,45-54,319.66,DRY FOOD,all,month,8,Aug,sales,285.38
8,2007,45-54,320.84,DRY FOOD,all,month,7,Jul,sales,219.28
8,2008,35-44,983.78,DRY FOOD,all,month,4,Apr,sales,88.82
8,2007,all,1914.2600000000002,all,all,country,1,Belgium,sales,3420.4700000000003
8,2007,all,1485.27,all,all,country,1,France,sales,2345.07
8,2007,all,2370.3900000000003,all,all,country,1,Germany,sales,3157.0299999999997
8,2007,all,473.33000000000004,all,all,country,1,Greece,sales,534.91
8,2007,all,1771.0600000000002,all,all,country,1,Lithuania,sales,2520.6
8,2007,all,217.12,all,all,country,1,Luxembourg,sales,324.93
8,2007,all,1290.47,all,all,country,1,Netherlands,sales,1579.04
8,2007,all,498.26,all,all,country,1,Norway,sales,839.86
8,2007,all,992.06,all,all,country,1,Poland,sales,1369.75
8,2007,all,1602.8600000000001,all,all,country,1,Portugal,sales,2346.0299999999997
8,2007,all,481.43,all,all,country,1,Bulgaria,sales,1021.21
8,2007,all,2388.75,all,all,country,1,Spain,sales,3106.09
8,2008,35-44,1668.9,DRY FOOD,all,month,5,May,sales,105.22999999999999
8,2008,35-44,1355.72,DRY FOOD,all,month,7,Jul,sales,83.58
8,2008,45-54,30.919999999999998,all,all,country,1,Luxembourg,sales,203.47
8,2008,45-54,255.04,all,all,country,1,Netherlands,sales,1375.92
8,2008,45-54,100.51,all,all,country,1,Norway,sales,800.03
8,2008,45-54,250.15,all,all,country,1,Poland,sales,1665.07
8,2008,45-54,512.4,all,all,country,1,Portugal,sales,2702.92
8,2008,45-54,560.1899999999999,all,all,country,1,Spain,sales,3231.7400000000002
8,2008,45-54,272.11,all,all,country,1,Sweden,sales,1456.23
8,2008,35-44,703.27,FRESH FOOD,all,month,9,Sep,sales,488.43
8,2008,35-44,618.5500000000001,FRESH FOOD,all,month,8,Aug,sales,621.27
8,2008,35-44,954.68,DRY FOOD,all,month,6,Jun,sales,71.46
8,2008,35-44,585.45,FRESH FOOD,all,month,7,Jul,sales,496.48
8,2008,35-44,101.34,FRESH FOOD,all,month,4,Apr,sales,562.47
8,2008,35-44,401.42,FRESH FOOD,all,month,3,Mar,sales,465.74
8,2008,35-44,624.4200000000001,FRESH FOOD,all,month,2,Feb,sales,642.05
8,2008,35-44,432.11,FRESH FOOD,all,month,1,Jan,sales,467.93
8,2008,35-44,491.90999999999997,DRY FOOD,all,month,12,Dec,sales,25.060000000000002
8,2008,35-44,1678.34,DRY FOOD,all,month,11,Nov,sales,85.92
8,2008,35-44,1067.05,DRY FOOD,all,month,10,Oct,sales,56.1
8,2008,35-44,1042.6299999999999,DRY FOOD,all,month,9,Sep,sales,62.86
8,2008,35-44,925.41,DRY FOOD,all,month,8,Aug,sales,88.03
8,2008,35-44,152.20000000000002,FRESH FOOD,all,month,6,Jun,sales,456.29
8,2008,35-44,311.91,DRY FOOD,GROCERY,country,1,Norway,sales,22.919999999999998
8,2007,all,1645.94,all,all,country,1,Sweden,sales,1399.36
8,2008,all,1315.4,all,all,country,1,Bulgaria,sales,2329.05
8,2007,35-44,375.87,FRESH FOOD,all,month,5,May,sales,297.71
8,2007,35-44,302.42,FRESH FOOD,all,month,4,Apr,sales,224.59
8,2007,35-44,251.07000000000002,FRESH FOOD,all,month,3,Mar,sales,176.19
8,2007,35-44,175.92000000000002,FRESH FOOD,all,month,2,Feb,sales,120.69
8,2007,35-44,58.260000000000005,FRESH FOOD,all,month,1,Jan,sales,41.66
8,2007,35-44,1224.23,DRY FOOD,all,month,12,Dec,sales,80.0
8,2007,35-44,1005.85,DRY FOOD,all,month,11,Nov,sales,100.64
8,2007,35-44,945.54,DRY FOOD,all,month,10,Oct,sales,79.33
8,2007,35-44,1127.24,DRY FOOD,all,month,9,Sep,sales,80.11
8,2007,35-44,31.12,FRESH FOOD,all,month,6,Jun,sales,239.67
8,2007,35-44,1435.89,DRY FOOD,all,month,8,Aug,sales,85.07
8,2007,35-44,822.24,DRY FOOD,all,month,6,Jun,sales,165.08
8,2007,35-44,948.13,DRY FOOD,all,month,5,May,sales,69.25
8,2008,all,419.67,FRESH FOOD,PRODUCE,country,1,Sweden,profit,1059.02
8,2008,all,807.56,FRESH FOOD,PRODUCE,country,1,Spain,profit,1983.83
8,2008,all,460.34999999999997,FRESH FOOD,PRODUCE,country,1,Portugal,profit,1612.75
8,2008,all,276.7,FRESH FOOD,PRODUCE,country,1,Poland,profit,1020.79
8,2008,all,96.75,FRESH FOOD,PRODUCE,country,1,Norway,profit,511.53
8,2008,all,298.93,FRESH FOOD,PRODUCE,country,1,Netherlands,profit,945.4
8,2008,all,21.86,FRESH FOOD,PRODUCE,country,1,Luxembourg,profit,272.38
8,2007,35-44,532.68,DRY FOOD,all,month,7,Jul,sales,87.26
