YEAR,child,CUSTOMER_AGE_GROUP,BRAND,VAR_CM,X_AXIS,ORDER_BY,VAR_SP,parent,TOTAL_VALUE
2008,root,55-64,PRIVATE,month,Feb,2,sales,,
2008,root,55-64,PRIVATE,month,Mar,3,sales,,
2008,root,55-64,PRIVATE,month,Apr,4,sales,,
2008,root,55-64,PRIVATE,month,May,5,sales,,
2008,root,55-64,PRIVATE,month,Jun,6,sales,,
2008,root,55-64,PRIVATE,month,Jul,7,sales,,
2008,root,55-64,PRIVATE,month,Aug,8,sales,,
2008,root,55-64,PRIVATE,month,Sep,9,sales,,
2008,root,55-64,PRIVATE,month,Oct,10,sales,,
2008,root,55-64,PRIVATE,month,Nov,11,sales,,
2008,root,55-64,PRIVATE,month,Dec,12,sales,,
2008,root,65+,NATIONAL,month,Jan,1,sales,,
2008,root,65+,NATIONAL,month,Feb,2,sales,,
2008,root,65+,NATIONAL,month,Mar,3,sales,,
2008,root,65+,NATIONAL,month,Apr,4,sales,,
2008,root,65+,NATIONAL,month,May,5,sales,,
2008,root,65+,NATIONAL,month,Jun,6,sales,,
2008,root,65+,NATIONAL,month,Jul,7,sales,,
2008,root,65+,NATIONAL,month,Aug,8,sales,,
2008,root,65+,NATIONAL,month,Sep,9,sales,,
2008,root,65+,NATIONAL,month,Oct,10,sales,,
2008,root,65+,NATIONAL,month,Nov,11,sales,,
2008,root,65+,NATIONAL,month,Dec,12,sales,,
2007,root,all,NATIONAL,month,Jan,1,sales,,
2007,root,all,NATIONAL,month,Feb,2,sales,,
2007,root,all,NATIONAL,month,Mar,3,sales,,
2007,root,all,NATIONAL,month,Apr,4,sales,,
2007,root,all,NATIONAL,month,May,5,sales,,
2007,root,all,NATIONAL,month,Jun,6,sales,,
2007,root,all,NATIONAL,month,Jul,7,sales,,
2007,root,all,NATIONAL,month,Aug,8,sales,,
2007,root,all,NATIONAL,month,Sep,9,sales,,
2007,root,all,NATIONAL,month,Oct,10,sales,,
2007,root,all,NATIONAL,month,Nov,11,sales,,
2007,root,all,NATIONAL,month,Dec,12,sales,,
2007,root,all,PRIVATE,month,Jan,1,sales,,
2007,root,all,PRIVATE,month,Feb,2,sales,,
2007,root,all,PRIVATE,month,Mar,3,sales,,
2007,root,all,PRIVATE,month,Apr,4,sales,,
2007,root,all,PRIVATE,month,May,5,sales,,
2007,root,all,PRIVATE,month,Jun,6,sales,,
2007,root,all,PRIVATE,month,Jul,7,sales,,
2007,root,all,PRIVATE,month,Aug,8,sales,,
2007,root,all,PRIVATE,month,Sep,9,sales,,
2007,root,all,PRIVATE,month,Oct,10,sales,,
2007,root,all,PRIVATE,month,Nov,11,sales,,
2007,root,all,PRIVATE,month,Dec,12,sales,,
2008,root,all,NATIONAL,month,Jan,1,sales,,
2008,root,all,NATIONAL,month,Feb,2,sales,,
2008,root,all,NATIONAL,month,Mar,3,sales,,
2008,root,all,NATIONAL,month,Apr,4,sales,,
2008,root,all,NATIONAL,month,May,5,sales,,
2008,root,all,NATIONAL,month,Jun,6,sales,,
2008,root,all,NATIONAL,month,Jul,7,sales,,
2008,root,all,NATIONAL,month,Aug,8,sales,,
2008,root,all,NATIONAL,month,Sep,9,sales,,
2008,root,all,NATIONAL,month,Oct,10,sales,,
2008,root,all,NATIONAL,month,Nov,11,sales,,
2008,root,all,NATIONAL,month,Dec,12,sales,,
2008,root,all,PRIVATE,month,Jan,1,sales,,
2008,root,all,PRIVATE,month,Feb,2,sales,,
2008,root,all,PRIVATE,month,Mar,3,sales,,
2008,root,all,PRIVATE,month,Apr,4,sales,,
2008,root,all,PRIVATE,month,May,5,sales,,
2008,root,all,PRIVATE,month,Jun,6,sales,,
2008,root,all,PRIVATE,month,Jul,7,sales,,
2008,root,all,PRIVATE,month,Aug,8,sales,,
2008,root,all,PRIVATE,month,Sep,9,sales,,
2008,root,all,PRIVATE,month,Oct,10,sales,,
2008,root,all,PRIVATE,month,Nov,11,sales,,
2008,root,all,PRIVATE,month,Dec,12,sales,,
2007,root,25-34,all,country,Belgium,1,sales,,
2007,root,25-34,all,country,Bulgaria,1,sales,,
2007,root,25-34,all,country,France,1,sales,,
2007,root,25-34,all,country,Germany,1,sales,,
2007,root,25-34,all,country,Greece,1,sales,,
2007,root,25-34,all,country,Lithuania,1,sales,,
2007,root,25-34,all,country,Luxembourg,1,sales,,
2007,root,25-34,all,country,Netherlands,1,sales,,
2007,root,25-34,all,country,Norway,1,sales,,
2007,root,25-34,all,country,Poland,1,sales,,
2007,root,25-34,all,country,Portugal,1,sales,,
2007,root,25-34,all,country,Spain,1,sales,,
2007,root,25-34,all,country,Sweden,1,sales,,
2007,root,35-44,all,country,Belgium,1,sales,,
2007,root,35-44,all,country,Bulgaria,1,sales,,
2007,root,35-44,all,country,France,1,sales,,
2007,root,35-44,all,country,Germany,1,sales,,
2007,root,35-44,all,country,Greece,1,sales,,
2007,root,35-44,all,country,Lithuania,1,sales,,
2007,root,35-44,all,country,Luxembourg,1,sales,,
2007,root,35-44,all,country,Netherlands,1,sales,,
2007,root,35-44,all,country,Norway,1,sales,,
2007,root,35-44,all,country,Poland,1,sales,,
2007,root,35-44,all,country,Portugal,1,sales,,
2007,root,35-44,all,country,Spain,1,sales,,
2007,root,35-44,all,country,Sweden,1,sales,,
2007,root,19-24,all,country,Belgium,1,sales,,
2007,root,19-24,all,country,Bulgaria,1,sales,,
2007,root,19-24,all,country,France,1,sales,,
2007,root,19-24,all,country,Germany,1,sales,,
2007,root,19-24,all,country,Greece,1,sales,,
2007,root,19-24,all,country,Lithuania,1,sales,,
2007,root,19-24,all,country,Luxembourg,1,sales,,
2007,root,19-24,all,country,Netherlands,1,sales,,
2007,root,19-24,all,country,Norway,1,sales,,
2007,root,19-24,all,country,Poland,1,sales,,
2007,root,19-24,all,country,Portugal,1,sales,,
2007,root,19-24,all,country,Spain,1,sales,,
2007,root,19-24,all,country,Sweden,1,sales,,
2007,root,45-54,all,country,Belgium,1,sales,,
2007,root,45-54,all,country,Bulgaria,1,sales,,
2007,root,45-54,all,country,France,1,sales,,
2007,root,45-54,all,country,Germany,1,sales,,
2007,root,45-54,all,country,Greece,1,sales,,
2007,root,45-54,all,country,Lithuania,1,sales,,
2007,root,45-54,all,country,Luxembourg,1,sales,,
2007,root,45-54,all,country,Netherlands,1,sales,,
2007,root,45-54,all,country,Norway,1,sales,,
2007,root,45-54,all,country,Poland,1,sales,,
2007,root,45-54,all,country,Portugal,1,sales,,
2007,root,45-54,all,country,Spain,1,sales,,
2007,root,45-54,all,country,Sweden,1,sales,,
2007,root,65+,all,country,Belgium,1,sales,,
2007,root,65+,all,country,Bulgaria,1,sales,,
2007,root,65+,all,country,France,1,sales,,
2007,root,65+,all,country,Germany,1,sales,,
2007,root,65+,all,country,Greece,1,sales,,
2007,root,65+,all,country,Lithuania,1,sales,,
2007,root,65+,all,country,Luxembourg,1,sales,,
2007,root,65+,all,country,Netherlands,1,sales,,
2007,root,65+,all,country,Norway,1,sales,,
2007,root,65+,all,country,Poland,1,sales,,
2007,root,65+,all,country,Portugal,1,sales,,
2007,root,65+,all,country,Spain,1,sales,,
2007,root,65+,all,country,Sweden,1,sales,,
2007,root,55-64,all,country,Belgium,1,sales,,
2007,root,55-64,all,country,Bulgaria,1,sales,,
2007,root,55-64,all,country,France,1,sales,,
2007,root,55-64,all,country,Germany,1,sales,,
2007,root,55-64,all,country,Greece,1,sales,,
2007,root,55-64,all,country,Lithuania,1,sales,,
2007,root,55-64,all,country,Luxembourg,1,sales,,
2007,root,55-64,all,country,Netherlands,1,sales,,
2007,root,55-64,all,country,Norway,1,sales,,
2007,root,55-64,all,country,Poland,1,sales,,
2007,root,55-64,all,country,Portugal,1,sales,,
2007,root,55-64,all,country,Spain,1,sales,,
2007,root,55-64,all,country,Sweden,1,sales,,
2008,root,25-34,all,country,Belgium,1,sales,,
2008,root,25-34,all,country,Bulgaria,1,sales,,
2008,root,25-34,all,country,France,1,sales,,
2008,root,25-34,all,country,Germany,1,sales,,
2008,root,25-34,all,country,Greece,1,sales,,
2008,root,25-34,all,country,Lithuania,1,sales,,
2008,root,25-34,all,country,Luxembourg,1,sales,,
2008,root,25-34,all,country,Netherlands,1,sales,,
2008,root,25-34,all,country,Norway,1,sales,,
2008,root,25-34,all,country,Poland,1,sales,,
2008,root,25-34,all,country,Portugal,1,sales,,
2008,root,25-34,all,country,Spain,1,sales,,
2008,root,25-34,all,country,Sweden,1,sales,,
2008,root,35-44,all,country,Belgium,1,sales,,
2008,root,35-44,all,country,Bulgaria,1,sales,,
2008,root,35-44,all,country,France,1,sales,,
2008,root,35-44,all,country,Germany,1,sales,,
2008,root,35-44,all,country,Greece,1,sales,,
2008,root,35-44,all,country,Lithuania,1,sales,,
2008,root,35-44,all,country,Luxembourg,1,sales,,
2008,root,35-44,all,country,Netherlands,1,sales,,
2008,root,35-44,all,country,Norway,1,sales,,
2008,root,35-44,all,country,Poland,1,sales,,
2008,root,35-44,all,country,Portugal,1,sales,,
2008,root,35-44,all,country,Spain,1,sales,,
2008,root,35-44,all,country,Sweden,1,sales,,
2008,root,19-24,all,country,Belgium,1,sales,,
2008,root,19-24,all,country,Bulgaria,1,sales,,
2008,root,19-24,all,country,France,1,sales,,
2008,root,19-24,all,country,Germany,1,sales,,
2008,root,19-24,all,country,Greece,1,sales,,
2008,root,19-24,all,country,Lithuania,1,sales,,
2008,root,19-24,all,country,Luxembourg,1,sales,,
2008,root,19-24,all,country,Netherlands,1,sales,,
2008,root,19-24,all,country,Norway,1,sales,,
2008,root,19-24,all,country,Poland,1,sales,,
2008,root,19-24,all,country,Portugal,1,sales,,
2008,root,19-24,all,country,Spain,1,sales,,
2008,root,19-24,all,country,Sweden,1,sales,,
2008,root,45-54,all,country,Belgium,1,sales,,
2008,root,45-54,all,country,Bulgaria,1,sales,,
2008,root,45-54,all,country,France,1,sales,,
2008,root,45-54,all,country,Germany,1,sales,,
2008,root,45-54,all,country,Greece,1,sales,,
2008,root,45-54,all,country,Lithuania,1,sales,,
2008,root,45-54,all,country,Luxembourg,1,sales,,
2008,root,45-54,all,country,Netherlands,1,sales,,
2008,root,45-54,all,country,Norway,1,sales,,
2008,root,45-54,all,country,Poland,1,sales,,
2008,root,45-54,all,country,Portugal,1,sales,,
2008,root,45-54,all,country,Spain,1,sales,,
2008,root,45-54,all,country,Sweden,1,sales,,
2008,root,65+,all,country,Belgium,1,sales,,
2008,root,65+,all,country,Bulgaria,1,sales,,
2008,root,65+,all,country,France,1,sales,,
2008,root,65+,all,country,Germany,1,sales,,
2008,root,65+,all,country,Greece,1,sales,,
2008,root,65+,all,country,Lithuania,1,sales,,
2008,root,65+,all,country,Luxembourg,1,sales,,
2008,root,65+,all,country,Netherlands,1,sales,,
2008,root,65+,all,country,Norway,1,sales,,
2008,root,65+,all,country,Poland,1,sales,,
2008,root,65+,all,country,Portugal,1,sales,,
2008,root,65+,all,country,Spain,1,sales,,
2008,root,65+,all,country,Sweden,1,sales,,
2008,root,55-64,all,country,Belgium,1,sales,,
2008,root,55-64,all,country,Bulgaria,1,sales,,
2008,root,55-64,all,country,France,1,sales,,
2008,root,55-64,all,country,Germany,1,sales,,
2008,root,55-64,all,country,Greece,1,sales,,
2008,root,55-64,all,country,Lithuania,1,sales,,
2008,root,55-64,all,country,Luxembourg,1,sales,,
2008,root,55-64,all,country,Netherlands,1,sales,,
2008,root,55-64,all,country,Norway,1,sales,,
2008,root,55-64,all,country,Poland,1,sales,,
2008,root,55-64,all,country,Portugal,1,sales,,
2008,root,55-64,all,country,Spain,1,sales,,
2008,root,55-64,all,country,Sweden,1,sales,,
2007,root,all,all,country,Belgium,1,sales,,
2007,root,all,all,country,Bulgaria,1,sales,,
2007,root,all,all,country,France,1,sales,,
2007,root,all,all,country,Germany,1,sales,,
2007,root,all,all,country,Greece,1,sales,,
2007,root,all,all,country,Lithuania,1,sales,,
2007,root,all,all,country,Luxembourg,1,sales,,
2007,root,all,all,country,Netherlands,1,sales,,
2007,root,all,all,country,Norway,1,sales,,
2007,root,all,all,country,Poland,1,sales,,
2007,root,all,all,country,Portugal,1,sales,,
2007,root,all,all,country,Spain,1,sales,,
2007,root,all,all,country,Sweden,1,sales,,
2008,root,all,all,country,Belgium,1,sales,,
2008,root,all,all,country,Bulgaria,1,sales,,
2008,root,all,all,country,France,1,sales,,
2008,root,all,all,country,Germany,1,sales,,
2008,root,all,all,country,Greece,1,sales,,
2008,root,all,all,country,Lithuania,1,sales,,
2008,root,all,all,country,Luxembourg,1,sales,,
2008,root,all,all,country,Netherlands,1,sales,,
2008,root,all,all,country,Norway,1,sales,,
2008,root,all,all,country,Poland,1,sales,,
2008,root,all,all,country,Portugal,1,sales,,
2008,root,all,all,country,Spain,1,sales,,
2008,root,all,all,country,Sweden,1,sales,,
2007,root,25-34,NATIONAL,country,Belgium,1,sales,,
2007,root,25-34,NATIONAL,country,Bulgaria,1,sales,,
2007,root,25-34,NATIONAL,country,France,1,sales,,
2007,root,25-34,NATIONAL,country,Germany,1,sales,,
2007,root,25-34,NATIONAL,country,Greece,1,sales,,
2007,root,25-34,NATIONAL,country,Lithuania,1,sales,,
2007,root,25-34,NATIONAL,country,Luxembourg,1,sales,,
2007,root,25-34,NATIONAL,country,Netherlands,1,sales,,
2007,root,25-34,NATIONAL,country,Norway,1,sales,,
2007,root,25-34,NATIONAL,country,Poland,1,sales,,
2007,root,25-34,NATIONAL,country,Portugal,1,sales,,
2007,root,25-34,NATIONAL,country,Spain,1,sales,,
2007,root,25-34,NATIONAL,country,Sweden,1,sales,,
2007,root,35-44,NATIONAL,country,Belgium,1,sales,,
2007,root,35-44,NATIONAL,country,Bulgaria,1,sales,,
2007,root,35-44,NATIONAL,country,France,1,sales,,
2007,root,35-44,NATIONAL,country,Germany,1,sales,,
2007,root,35-44,NATIONAL,country,Greece,1,sales,,
2007,root,35-44,NATIONAL,country,Lithuania,1,sales,,
2007,root,35-44,NATIONAL,country,Luxembourg,1,sales,,
2007,root,35-44,NATIONAL,country,Netherlands,1,sales,,
2007,root,35-44,NATIONAL,country,Norway,1,sales,,
2007,root,35-44,NATIONAL,country,Poland,1,sales,,
2007,root,35-44,NATIONAL,country,Portugal,1,sales,,
2007,root,35-44,NATIONAL,country,Spain,1,sales,,
2007,root,35-44,NATIONAL,country,Sweden,1,sales,,
2007,root,19-24,NATIONAL,country,Belgium,1,sales,,
2007,root,19-24,NATIONAL,country,Bulgaria,1,sales,,
2007,root,19-24,NATIONAL,country,France,1,sales,,
2007,root,19-24,NATIONAL,country,Germany,1,sales,,
2007,root,19-24,NATIONAL,country,Greece,1,sales,,
2007,root,19-24,NATIONAL,country,Lithuania,1,sales,,
2007,root,19-24,NATIONAL,country,Luxembourg,1,sales,,
2007,root,19-24,NATIONAL,country,Netherlands,1,sales,,
2007,root,19-24,NATIONAL,country,Norway,1,sales,,
2007,root,19-24,NATIONAL,country,Poland,1,sales,,
2007,root,19-24,NATIONAL,country,Portugal,1,sales,,
2007,root,19-24,NATIONAL,country,Spain,1,sales,,
2007,root,19-24,NATIONAL,country,Sweden,1,sales,,
2007,root,19-24,PRIVATE,country,Belgium,1,sales,,
2007,root,19-24,PRIVATE,country,Bulgaria,1,sales,,
2007,root,19-24,PRIVATE,country,France,1,sales,,
2007,root,19-24,PRIVATE,country,Germany,1,sales,,
2007,root,19-24,PRIVATE,country,Greece,1,sales,,
2007,root,19-24,PRIVATE,country,Lithuania,1,sales,,
2007,root,19-24,PRIVATE,country,Luxembourg,1,sales,,
2007,root,19-24,PRIVATE,country,Netherlands,1,sales,,
2007,root,19-24,PRIVATE,country,Norway,1,sales,,
2007,root,19-24,PRIVATE,country,Poland,1,sales,,
2007,root,19-24,PRIVATE,country,Portugal,1,sales,,
2007,root,19-24,PRIVATE,country,Spain,1,sales,,
2007,root,19-24,PRIVATE,country,Sweden,1,sales,,
2007,root,25-34,PRIVATE,country,Belgium,1,sales,,
2007,root,25-34,PRIVATE,country,Bulgaria,1,sales,,
2007,root,25-34,PRIVATE,country,France,1,sales,,
2007,root,25-34,PRIVATE,country,Germany,1,sales,,
2007,root,25-34,PRIVATE,country,Greece,1,sales,,
2007,root,25-34,PRIVATE,country,Lithuania,1,sales,,
2007,root,25-34,PRIVATE,country,Luxembourg,1,sales,,
2007,root,25-34,PRIVATE,country,Netherlands,1,sales,,
2007,root,25-34,PRIVATE,country,Norway,1,sales,,
2007,root,25-34,PRIVATE,country,Poland,1,sales,,
2007,root,25-34,PRIVATE,country,Portugal,1,sales,,
2007,root,25-34,PRIVATE,country,Spain,1,sales,,
2007,root,25-34,PRIVATE,country,Sweden,1,sales,,
2007,root,35-44,PRIVATE,country,Belgium,1,sales,,
2007,root,35-44,PRIVATE,country,Bulgaria,1,sales,,
2007,root,35-44,PRIVATE,country,France,1,sales,,
2007,root,35-44,PRIVATE,country,Germany,1,sales,,
2007,root,35-44,PRIVATE,country,Greece,1,sales,,
2007,root,35-44,PRIVATE,country,Lithuania,1,sales,,
2007,root,35-44,PRIVATE,country,Luxembourg,1,sales,,
2007,root,35-44,PRIVATE,country,Netherlands,1,sales,,
2007,root,35-44,PRIVATE,country,Norway,1,sales,,
2007,root,35-44,PRIVATE,country,Poland,1,sales,,
2007,root,35-44,PRIVATE,country,Portugal,1,sales,,
2007,root,35-44,PRIVATE,country,Spain,1,sales,,
2007,root,35-44,PRIVATE,country,Sweden,1,sales,,
2007,root,45-54,NATIONAL,country,Belgium,1,sales,,
2007,root,45-54,NATIONAL,country,Bulgaria,1,sales,,
2007,root,45-54,NATIONAL,country,France,1,sales,,
2007,root,45-54,NATIONAL,country,Germany,1,sales,,
2007,root,45-54,NATIONAL,country,Greece,1,sales,,
2007,root,45-54,NATIONAL,country,Lithuania,1,sales,,
2007,root,45-54,NATIONAL,country,Luxembourg,1,sales,,
2007,root,45-54,NATIONAL,country,Netherlands,1,sales,,
2007,root,45-54,NATIONAL,country,Norway,1,sales,,
2007,root,45-54,NATIONAL,country,Poland,1,sales,,
2007,root,45-54,NATIONAL,country,Portugal,1,sales,,
2007,root,45-54,NATIONAL,country,Spain,1,sales,,
2007,root,45-54,NATIONAL,country,Sweden,1,sales,,
2007,root,45-54,PRIVATE,country,Belgium,1,sales,,
2007,root,45-54,PRIVATE,country,Bulgaria,1,sales,,
2007,root,45-54,PRIVATE,country,France,1,sales,,
2007,root,45-54,PRIVATE,country,Germany,1,sales,,
2007,root,45-54,PRIVATE,country,Greece,1,sales,,
2007,root,45-54,PRIVATE,country,Lithuania,1,sales,,
2007,root,45-54,PRIVATE,country,Luxembourg,1,sales,,
2007,root,45-54,PRIVATE,country,Netherlands,1,sales,,
2007,root,45-54,PRIVATE,country,Norway,1,sales,,
2007,root,45-54,PRIVATE,country,Poland,1,sales,,
2007,root,45-54,PRIVATE,country,Portugal,1,sales,,
2007,root,45-54,PRIVATE,country,Spain,1,sales,,
2007,root,45-54,PRIVATE,country,Sweden,1,sales,,
2007,root,65+,PRIVATE,country,Belgium,1,sales,,
2007,root,65+,PRIVATE,country,Bulgaria,1,sales,,
2007,root,65+,PRIVATE,country,France,1,sales,,
2007,root,65+,PRIVATE,country,Germany,1,sales,,
2007,root,65+,PRIVATE,country,Greece,1,sales,,
2007,root,65+,PRIVATE,country,Lithuania,1,sales,,
2007,root,65+,PRIVATE,country,Luxembourg,1,sales,,
2007,root,65+,PRIVATE,country,Netherlands,1,sales,,
2007,root,65+,PRIVATE,country,Norway,1,sales,,
2007,root,65+,PRIVATE,country,Poland,1,sales,,
2007,root,65+,PRIVATE,country,Portugal,1,sales,,
2007,root,65+,PRIVATE,country,Spain,1,sales,,
2007,root,65+,PRIVATE,country,Sweden,1,sales,,
2007,root,55-64,NATIONAL,country,Belgium,1,sales,,
2007,root,55-64,NATIONAL,country,Bulgaria,1,sales,,
2007,root,55-64,NATIONAL,country,France,1,sales,,
2007,root,55-64,NATIONAL,country,Germany,1,sales,,
2007,root,55-64,NATIONAL,country,Greece,1,sales,,
2007,root,55-64,NATIONAL,country,Lithuania,1,sales,,
2007,root,55-64,NATIONAL,country,Luxembourg,1,sales,,
2007,root,55-64,NATIONAL,country,Netherlands,1,sales,,
2007,root,55-64,NATIONAL,country,Norway,1,sales,,
2007,root,55-64,NATIONAL,country,Poland,1,sales,,
2007,root,55-64,NATIONAL,country,Portugal,1,sales,,
2007,root,55-64,NATIONAL,country,Spain,1,sales,,
2007,root,55-64,NATIONAL,country,Sweden,1,sales,,
2007,root,55-64,PRIVATE,country,Belgium,1,sales,,
2007,root,55-64,PRIVATE,country,Bulgaria,1,sales,,
2007,root,55-64,PRIVATE,country,France,1,sales,,
2007,root,55-64,PRIVATE,country,Germany,1,sales,,
2007,root,55-64,PRIVATE,country,Greece,1,sales,,
2007,root,55-64,PRIVATE,country,Lithuania,1,sales,,
2007,root,55-64,PRIVATE,country,Luxembourg,1,sales,,
2007,root,55-64,PRIVATE,country,Netherlands,1,sales,,
2007,root,55-64,PRIVATE,country,Norway,1,sales,,
2007,root,55-64,PRIVATE,country,Poland,1,sales,,
2007,root,55-64,PRIVATE,country,Portugal,1,sales,,
2007,root,55-64,PRIVATE,country,Spain,1,sales,,
2007,root,55-64,PRIVATE,country,Sweden,1,sales,,
2007,root,65+,NATIONAL,country,Belgium,1,sales,,
2007,root,65+,NATIONAL,country,Bulgaria,1,sales,,
2007,root,65+,NATIONAL,country,France,1,sales,,
2007,root,65+,NATIONAL,country,Germany,1,sales,,
2007,root,65+,NATIONAL,country,Greece,1,sales,,
2007,root,65+,NATIONAL,country,Lithuania,1,sales,,
2007,root,65+,NATIONAL,country,Luxembourg,1,sales,,
2007,root,65+,NATIONAL,country,Netherlands,1,sales,,
2007,root,65+,NATIONAL,country,Norway,1,sales,,
2007,root,65+,NATIONAL,country,Poland,1,sales,,
2007,root,65+,NATIONAL,country,Portugal,1,sales,,
2007,root,65+,NATIONAL,country,Spain,1,sales,,
2007,root,65+,NATIONAL,country,Sweden,1,sales,,
2008,root,25-34,NATIONAL,country,Belgium,1,sales,,
2008,root,25-34,NATIONAL,country,Bulgaria,1,sales,,
2008,root,25-34,NATIONAL,country,France,1,sales,,
2008,root,25-34,NATIONAL,country,Germany,1,sales,,
2008,root,25-34,NATIONAL,country,Greece,1,sales,,
2008,root,25-34,NATIONAL,country,Lithuania,1,sales,,
2008,root,25-34,NATIONAL,country,Luxembourg,1,sales,,
2008,root,25-34,NATIONAL,country,Netherlands,1,sales,,
2008,root,25-34,NATIONAL,country,Norway,1,sales,,
2008,root,25-34,NATIONAL,country,Poland,1,sales,,
2008,root,25-34,NATIONAL,country,Portugal,1,sales,,
2008,root,25-34,NATIONAL,country,Spain,1,sales,,
2008,root,25-34,NATIONAL,country,Sweden,1,sales,,
2008,root,35-44,NATIONAL,country,Belgium,1,sales,,
2008,root,35-44,NATIONAL,country,Bulgaria,1,sales,,
2008,root,35-44,NATIONAL,country,France,1,sales,,
2008,root,35-44,NATIONAL,country,Germany,1,sales,,
2008,root,35-44,NATIONAL,country,Greece,1,sales,,
2008,root,35-44,NATIONAL,country,Lithuania,1,sales,,
2008,root,35-44,NATIONAL,country,Luxembourg,1,sales,,
2008,root,35-44,NATIONAL,country,Netherlands,1,sales,,
2008,root,35-44,NATIONAL,country,Norway,1,sales,,
2008,root,35-44,NATIONAL,country,Poland,1,sales,,
2008,root,35-44,NATIONAL,country,Portugal,1,sales,,
2008,root,35-44,NATIONAL,country,Spain,1,sales,,
2008,root,35-44,NATIONAL,country,Sweden,1,sales,,
2008,root,19-24,NATIONAL,country,Belgium,1,sales,,
2008,root,19-24,NATIONAL,country,Bulgaria,1,sales,,
2008,root,19-24,NATIONAL,country,France,1,sales,,
2008,root,19-24,NATIONAL,country,Germany,1,sales,,
2008,root,19-24,NATIONAL,country,Greece,1,sales,,
2008,root,19-24,NATIONAL,country,Lithuania,1,sales,,
2008,root,19-24,NATIONAL,country,Luxembourg,1,sales,,
2008,root,19-24,NATIONAL,country,Netherlands,1,sales,,
2008,root,19-24,NATIONAL,country,Norway,1,sales,,
2008,root,19-24,NATIONAL,country,Poland,1,sales,,
2008,root,19-24,NATIONAL,country,Portugal,1,sales,,
2008,root,19-24,NATIONAL,country,Spain,1,sales,,
2008,root,19-24,NATIONAL,country,Sweden,1,sales,,
2008,root,19-24,PRIVATE,country,Belgium,1,sales,,
2008,root,19-24,PRIVATE,country,Bulgaria,1,sales,,
2008,root,19-24,PRIVATE,country,France,1,sales,,
2008,root,19-24,PRIVATE,country,Germany,1,sales,,
2008,root,19-24,PRIVATE,country,Greece,1,sales,,
2008,root,19-24,PRIVATE,country,Lithuania,1,sales,,
2008,root,19-24,PRIVATE,country,Luxembourg,1,sales,,
2008,root,19-24,PRIVATE,country,Netherlands,1,sales,,
2008,root,19-24,PRIVATE,country,Norway,1,sales,,
2008,root,19-24,PRIVATE,country,Poland,1,sales,,
2008,root,19-24,PRIVATE,country,Portugal,1,sales,,
2008,root,19-24,PRIVATE,country,Spain,1,sales,,
2008,root,19-24,PRIVATE,country,Sweden,1,sales,,
2008,root,25-34,PRIVATE,country,Belgium,1,sales,,
2008,root,25-34,PRIVATE,country,Bulgaria,1,sales,,
2008,root,25-34,PRIVATE,country,France,1,sales,,
2008,root,25-34,PRIVATE,country,Germany,1,sales,,
2008,root,25-34,PRIVATE,country,Greece,1,sales,,
2008,root,25-34,PRIVATE,country,Lithuania,1,sales,,
2008,root,25-34,PRIVATE,country,Luxembourg,1,sales,,
2008,root,25-34,PRIVATE,country,Netherlands,1,sales,,
2008,root,25-34,PRIVATE,country,Norway,1,sales,,
2008,root,25-34,PRIVATE,country,Poland,1,sales,,
2008,root,25-34,PRIVATE,country,Portugal,1,sales,,
2008,root,25-34,PRIVATE,country,Spain,1,sales,,
2008,root,25-34,PRIVATE,country,Sweden,1,sales,,
2008,root,35-44,PRIVATE,country,Belgium,1,sales,,
2008,root,35-44,PRIVATE,country,Bulgaria,1,sales,,
2008,root,35-44,PRIVATE,country,France,1,sales,,
2008,root,35-44,PRIVATE,country,Germany,1,sales,,
2008,root,35-44,PRIVATE,country,Greece,1,sales,,
2008,root,35-44,PRIVATE,country,Lithuania,1,sales,,
2008,root,35-44,PRIVATE,country,Luxembourg,1,sales,,
2008,root,35-44,PRIVATE,country,Netherlands,1,sales,,
2008,root,35-44,PRIVATE,country,Norway,1,sales,,
2008,root,35-44,PRIVATE,country,Poland,1,sales,,
2008,root,35-44,PRIVATE,country,Portugal,1,sales,,
2008,root,35-44,PRIVATE,country,Spain,1,sales,,
2008,root,35-44,PRIVATE,country,Sweden,1,sales,,
2008,root,45-54,NATIONAL,country,Belgium,1,sales,,
2008,root,45-54,NATIONAL,country,Bulgaria,1,sales,,
2008,root,45-54,NATIONAL,country,France,1,sales,,
2008,root,45-54,NATIONAL,country,Germany,1,sales,,
2008,root,45-54,NATIONAL,country,Greece,1,sales,,
2008,root,45-54,NATIONAL,country,Lithuania,1,sales,,
2008,root,45-54,NATIONAL,country,Luxembourg,1,sales,,
2008,root,45-54,NATIONAL,country,Netherlands,1,sales,,
2008,root,45-54,NATIONAL,country,Norway,1,sales,,
2008,root,45-54,NATIONAL,country,Poland,1,sales,,
2008,root,45-54,NATIONAL,country,Portugal,1,sales,,
2008,root,45-54,NATIONAL,country,Spain,1,sales,,
2008,root,45-54,NATIONAL,country,Sweden,1,sales,,
2008,root,45-54,PRIVATE,country,Belgium,1,sales,,
2008,root,45-54,PRIVATE,country,Bulgaria,1,sales,,
2008,root,45-54,PRIVATE,country,France,1,sales,,
2008,root,45-54,PRIVATE,country,Germany,1,sales,,
2008,root,45-54,PRIVATE,country,Greece,1,sales,,
2008,root,45-54,PRIVATE,country,Lithuania,1,sales,,
