YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,PRODUCT_DESC,VAR_SP,VAR_CM
2007,5,May,25-34,100.36999999999999,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,6,Jun,25-34,66.7,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,7,Jul,25-34,39.43,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,8,Aug,25-34,71.13,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,9,Sep,25-34,45.8,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,10,Oct,25-34,30.67,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,11,Nov,25-34,73.65,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,12,Dec,25-34,46.18,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,1,Jan,35-44,21.33,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,2,Feb,35-44,13.87,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,3,Mar,35-44,2.19,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,4,Apr,35-44,38.39,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,5,May,35-44,90.92,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,6,Jun,35-44,16.58,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,7,Jul,35-44,13.34,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,8,Aug,35-44,26.75,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,9,Sep,35-44,21.85,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,10,Oct,35-44,13.239999999999998,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,11,Nov,35-44,32.08,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,12,Dec,35-44,16.58,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,1,Jan,25-34,68.46,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,2,Feb,25-34,56.7,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,3,Mar,25-34,43.79,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,4,Apr,25-34,48.22,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,5,May,25-34,39.85,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,6,Jun,25-34,28.62,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,7,Jul,25-34,46.08,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,8,Aug,25-34,41.120000000000005,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,9,Sep,25-34,51.45,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,10,Oct,25-34,55.76,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,11,Nov,25-34,69.73,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,12,Dec,25-34,52.7,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,1,Jan,35-44,21.279999999999998,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,2,Feb,35-44,26.61,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,3,Mar,35-44,35.15,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,4,Apr,35-44,15.99,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,5,May,35-44,18.24,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,6,Jun,35-44,33.919999999999995,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,7,Jul,35-44,20.759999999999998,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,8,Aug,35-44,17.869999999999997,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,9,Sep,35-44,27.15,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,10,Oct,35-44,22.2,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,11,Nov,35-44,23.75,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,12,Dec,35-44,16.83,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,1,Jan,all,32.61,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,2,Feb,all,41.71,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,3,Mar,all,37.21,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,4,Apr,all,75.07,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,5,May,all,191.29,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,6,Jun,all,83.28,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,7,Jul,all,52.769999999999996,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,8,Aug,all,97.88,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,9,Sep,all,67.65,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,10,Oct,all,43.91,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,11,Nov,all,105.73,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,12,Dec,all,62.76,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,1,Jan,all,89.74,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,2,Feb,all,83.31,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,3,Mar,all,78.94,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,4,Apr,all,64.21,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,5,May,all,58.09,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,6,Jun,all,62.53999999999999,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,7,Jul,all,66.84,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,8,Aug,all,58.99,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,9,Sep,all,78.6,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,10,Oct,all,77.96,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,11,Nov,all,93.48,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2008,12,Dec,all,69.53,all,DRY FOOD,GROCERY,IWS SINGLE CHEESE,sales,month
2007,1,Jan,25-34,36.33,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,2,Feb,25-34,64.63,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,3,Mar,25-34,91.46000000000001,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,4,Apr,25-34,128.16,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,5,May,25-34,160.61,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,6,Jun,25-34,107.71,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,7,Jul,25-34,91.31,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,8,Aug,25-34,141.36,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,9,Sep,25-34,120.78,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,10,Oct,25-34,126.67,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,11,Nov,25-34,145.93,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,12,Dec,25-34,129.24,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,1,Jan,25-34,100.79,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,2,Feb,25-34,138.81,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,3,Mar,25-34,136.41,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,4,Apr,25-34,142.59,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,5,May,25-34,171.9,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,6,Jun,25-34,120.08,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,7,Jul,25-34,112.81,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,8,Aug,25-34,142.86,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,9,Sep,25-34,142.05,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,10,Oct,25-34,190.65,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,11,Nov,25-34,203.39000000000001,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,12,Dec,25-34,83.07,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,1,Jan,all,36.33,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,2,Feb,all,64.63,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,3,Mar,all,91.46000000000001,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,4,Apr,all,128.16,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,5,May,all,160.61,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,6,Jun,all,107.71,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,7,Jul,all,91.31,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,8,Aug,all,141.36,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,9,Sep,all,120.78,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,10,Oct,all,126.67,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,11,Nov,all,145.93,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,12,Dec,all,129.24,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,1,Jan,all,100.79,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,2,Feb,all,138.81,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,3,Mar,all,136.41,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,4,Apr,all,142.59,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,5,May,all,171.9,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,6,Jun,all,120.08,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,7,Jul,all,112.81,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,8,Aug,all,142.86,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,9,Sep,all,142.05,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,10,Oct,all,190.65,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,11,Nov,all,203.39000000000001,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2008,12,Dec,all,83.07,all,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,sales,month
2007,1,Jan,25-34,34.02,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,2,Feb,25-34,107.28999999999999,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,3,Mar,25-34,121.86,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,4,Apr,25-34,191.89,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,5,May,25-34,185.88,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,6,Jun,25-34,157.8,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,7,Jul,25-34,202.44,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,8,Aug,25-34,192.07,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,9,Sep,25-34,186.34,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,10,Oct,25-34,218.37,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,11,Nov,25-34,148.89,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,12,Dec,25-34,168.61,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,1,Jan,25-34,150.19,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,2,Feb,25-34,190.65,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,3,Mar,25-34,151.62,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,4,Apr,25-34,122.8,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,5,May,25-34,203.07999999999998,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,6,Jun,25-34,196.91,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,7,Jul,25-34,190.05,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,8,Aug,25-34,162.94,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,9,Sep,25-34,129.16,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,10,Oct,25-34,106.4,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,11,Nov,25-34,168.01,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,12,Dec,25-34,62.96,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,1,Jan,all,34.02,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,2,Feb,all,107.28999999999999,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,3,Mar,all,121.86,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,4,Apr,all,191.89,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,5,May,all,185.88,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,6,Jun,all,157.8,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,7,Jul,all,202.44,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,8,Aug,all,192.07,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,9,Sep,all,186.34,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,10,Oct,all,218.37,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,11,Nov,all,148.89,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,12,Dec,all,168.61,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,1,Jan,all,150.19,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,2,Feb,all,190.65,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,3,Mar,all,151.62,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,4,Apr,all,122.8,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,5,May,all,203.07999999999998,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,6,Jun,all,196.91,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,7,Jul,all,190.05,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,8,Aug,all,162.94,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,9,Sep,all,129.16,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,10,Oct,all,106.4,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,11,Nov,all,168.01,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2008,12,Dec,all,62.96,all,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,sales,month
2007,1,Jan,25-34,97.32,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,2,Feb,25-34,405.57,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,3,Mar,25-34,846.55,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,4,Apr,25-34,998.07,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,5,May,25-34,1225.68,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,6,Jun,25-34,1012.25,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,7,Jul,25-34,1405.73,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,8,Aug,25-34,1400.55,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,9,Sep,25-34,864.89,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,10,Oct,25-34,971.49,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,11,Nov,25-34,1384.19,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,12,Dec,25-34,1210.05,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,1,Jan,25-34,768.57,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,2,Feb,25-34,1387.17,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,3,Mar,25-34,1028.94,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,4,Apr,25-34,1122.21,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,5,May,25-34,1109.18,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,6,Jun,25-34,993.87,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,7,Jul,25-34,1181.27,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,8,Aug,25-34,1149.97,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,9,Sep,25-34,1257.29,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,10,Oct,25-34,880.55,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,11,Nov,25-34,1263.29,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,12,Dec,25-34,567.86,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,1,Jan,all,97.32,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,2,Feb,all,405.57,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,3,Mar,all,846.55,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,4,Apr,all,998.07,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,5,May,all,1225.68,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,6,Jun,all,1012.25,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,7,Jul,all,1405.73,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,8,Aug,all,1400.55,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,9,Sep,all,864.89,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,10,Oct,all,971.49,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,11,Nov,all,1384.19,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,12,Dec,all,1210.05,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,1,Jan,all,768.57,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,2,Feb,all,1387.17,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,3,Mar,all,1028.94,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,4,Apr,all,1122.21,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,5,May,all,1109.18,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,6,Jun,all,993.87,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,7,Jul,all,1181.27,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,8,Aug,all,1149.97,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,9,Sep,all,1257.29,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,10,Oct,all,880.55,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,11,Nov,all,1263.29,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2008,12,Dec,all,567.86,all,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,sales,month
2007,1,Jan,25-34,7.57,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,2,Feb,25-34,35.19,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,3,Mar,25-34,86.4,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,4,Apr,25-34,112.11,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,5,May,25-34,191.38,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,6,Jun,25-34,130.31,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,7,Jul,25-34,129.27,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,8,Aug,25-34,196.19,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,9,Sep,25-34,164.54,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,10,Oct,25-34,162.83,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,11,Nov,25-34,220.56,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,12,Dec,25-34,162.58,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,1,Jan,25-34,202.67,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,2,Feb,25-34,197.47,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,3,Mar,25-34,195.35999999999999,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,4,Apr,25-34,169.66,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,5,May,25-34,222.14,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,6,Jun,25-34,159.17,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,7,Jul,25-34,141.15,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,8,Aug,25-34,187.89,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,9,Sep,25-34,181.62,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,10,Oct,25-34,169.77,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,11,Nov,25-34,228.18,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,12,Dec,25-34,62.87,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,1,Jan,all,7.57,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,2,Feb,all,35.19,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,3,Mar,all,86.4,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,4,Apr,all,112.11,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,5,May,all,191.38,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,6,Jun,all,130.31,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,7,Jul,all,129.27,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,8,Aug,all,196.19,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,9,Sep,all,164.54,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,10,Oct,all,162.83,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,11,Nov,all,220.56,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2007,12,Dec,all,162.58,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,1,Jan,all,202.67,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,2,Feb,all,197.47,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,3,Mar,all,195.35999999999999,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,4,Apr,all,169.66,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,5,May,all,222.14,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,6,Jun,all,159.17,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,7,Jul,all,141.15,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
2008,8,Aug,all,187.89,all,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),sales,month
