WEEK_NO,CLASS,SUB_CLASS,PRODUCT_DESC,YEAR,QUARTERS,DEPARTMENT,QUANTITY,DISCOUNT_YN,VAR_GRP
19,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,62.0,1,P
20,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.723404255319149,0,P
21,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.723404255319149,0,P
22,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,5.723404255319149,0,P
23,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,56.0,1,P
24,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,14.0,1,P
25,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,8.0,1,P
26,PRODUCE,TROPICAL FRUIT,BANANAS,2007,2,FRESH FOOD,7.0,1,P
27,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,5.723404255319149,0,P
28,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,5.723404255319149,0,P
29,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,47.0,1,P
30,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,100.0,1,P
31,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,7.0,1,P
32,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,5.723404255319149,0,P
33,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,46.0,1,P
34,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,91.0,1,P
35,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,5.723404255319149,0,P
36,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,13.0,1,P
37,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,51.0,1,P
38,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,122.0,1,P
39,PRODUCE,TROPICAL FRUIT,BANANAS,2007,3,FRESH FOOD,11.0,1,P
40,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,4.0,1,P
41,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
42,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
43,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
44,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
45,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
46,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,49.0,1,P
47,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,116.0,1,P
48,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,10.0,1,P
49,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
50,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,4.0,1,P
51,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,11.0,1,P
52,PRODUCE,TROPICAL FRUIT,BANANAS,2007,4,FRESH FOOD,5.723404255319149,0,P
53,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
54,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
55,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
56,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
57,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,8.0,1,P
58,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
59,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
60,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,73.0,1,P
61,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,7.0,1,P
62,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,7.0,1,P
63,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
64,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,5.723404255319149,0,P
65,PRODUCE,TROPICAL FRUIT,BANANAS,2008,1,FRESH FOOD,63.0,1,P
66,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,114.0,1,P
67,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
68,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,7.0,1,P
69,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
70,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,11.0,1,P
71,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
72,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
73,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
74,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,68.0,1,P
75,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
76,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
77,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,111.0,1,P
78,PRODUCE,TROPICAL FRUIT,BANANAS,2008,2,FRESH FOOD,5.723404255319149,0,P
79,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,44.0,1,P
80,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,105.0,1,P
81,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,18.0,1,P
82,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,5.723404255319149,0,P
83,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,93.0,1,P
84,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,8.0,1,P
85,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,5.723404255319149,0,P
86,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,15.0,1,P
87,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,17.0,1,P
88,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,17.0,1,P
89,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,5.723404255319149,0,P
90,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,4.0,1,P
91,PRODUCE,TROPICAL FRUIT,BANANAS,2008,3,FRESH FOOD,5.723404255319149,0,P
92,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,5.723404255319149,0,P
93,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,7.0,1,P
94,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,5.723404255319149,0,P
95,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,50.0,1,P
96,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,119.0,1,P
97,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,9.0,1,P
98,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,5.723404255319149,0,P
99,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,54.0,1,P
100,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,116.0,1,P
101,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,10.0,1,P
102,PRODUCE,TROPICAL FRUIT,BANANAS,2008,4,FRESH FOOD,7.0,1,P
1,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
2,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
3,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
4,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
5,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
6,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
7,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
8,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
9,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
10,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
11,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
12,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
13,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,1,FRESH FOOD,2.1145833333333335,0,P
14,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
15,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
16,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
17,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
18,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
19,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
20,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
21,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
22,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
23,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
24,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
25,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
26,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,2,FRESH FOOD,2.1145833333333335,0,P
27,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
28,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
29,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
30,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
31,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
32,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
33,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
34,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
35,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
36,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
37,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
38,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
39,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,3,FRESH FOOD,2.1145833333333335,0,P
40,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
41,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,30.0,1,P
42,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
43,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
44,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
45,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
46,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
47,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
48,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
49,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
50,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
51,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,2.1145833333333335,0,P
52,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2007,4,FRESH FOOD,44.0,1,P
53,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
54,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
55,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
56,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
57,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
58,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
59,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
60,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
61,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
62,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
63,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
64,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
65,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,1,FRESH FOOD,2.1145833333333335,0,P
66,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
67,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
68,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
69,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
70,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
71,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
72,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
73,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,32.0,1,P
74,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
75,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
76,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
77,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
78,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,2,FRESH FOOD,2.1145833333333335,0,P
79,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
80,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
81,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
82,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
83,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
84,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
85,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
86,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
87,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
88,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
89,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
90,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
91,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,3,FRESH FOOD,2.1145833333333335,0,P
92,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
93,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,33.0,1,P
94,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,7.0,1,P
95,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
96,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
97,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
98,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
99,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
100,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,30.0,1,P
101,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
102,PRODUCE,VEGETABLES - ALL OTHERS,CABBAGE,2008,4,FRESH FOOD,2.1145833333333335,0,P
1,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
2,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
3,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
4,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
5,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
6,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
7,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
8,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
9,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
10,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
11,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
12,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
13,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,1,FRESH FOOD,9.880952380952381,0,P
14,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
15,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
16,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
17,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
18,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
19,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,22.0,1,P
20,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,13.0,1,P
21,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
22,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,25.0,1,P
23,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
24,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,19.0,1,P
25,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,23.0,1,P
26,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,2,FRESH FOOD,9.880952380952381,0,P
27,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
28,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
29,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
30,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
31,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
32,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
33,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
34,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
35,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
36,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
37,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
38,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
39,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,3,FRESH FOOD,9.880952380952381,0,P
40,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
41,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
42,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
43,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
44,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
45,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
46,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
47,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
48,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
49,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
50,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
51,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
52,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2007,4,FRESH FOOD,9.880952380952381,0,P
53,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2008,1,FRESH FOOD,9.880952380952381,0,P
54,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2008,1,FRESH FOOD,9.880952380952381,0,P
55,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2008,1,FRESH FOOD,9.880952380952381,0,P
56,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2008,1,FRESH FOOD,9.880952380952381,0,P
57,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2008,1,FRESH FOOD,9.880952380952381,0,P
58,PRODUCE,VEGETABLES - ALL OTHERS,CUCUMBERS,2008,1,FRESH FOOD,9.880952380952381,0,P
