YEAR,CUSTOMER_AGE_GROUP,DEPARTMENT,CLASS,PRODUCT_DESC,TOTAL_VALUE,BRAND,VAR_CM,ORDER_BY,X_AXIS,VAR_SP,rank
2007,19-24,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,135.96,NATIONAL,country,1,Norway,sales,1.0
2007,19-24,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,182.01,NATIONAL,country,1,Poland,sales,1.0
2007,19-24,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,159.74,NATIONAL,country,1,Portugal,sales,1.0
2007,19-24,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,829.79,NATIONAL,country,1,Spain,sales,1.0
2007,19-24,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,326.02,NATIONAL,country,1,Sweden,sales,1.0
2007,25-34,DRY FOOD,all,CATSUP,55.32,NATIONAL,country,1,Belgium,sales,4.0
2007,25-34,DRY FOOD,all,CATSUP,15.08,NATIONAL,country,1,Bulgaria,sales,4.0
2007,25-34,DRY FOOD,all,CATSUP,31.169999999999998,NATIONAL,country,1,France,sales,5.0
2007,25-34,DRY FOOD,all,CATSUP,53.370000000000005,NATIONAL,country,1,Germany,sales,4.0
2007,25-34,DRY FOOD,all,CATSUP,29.23,NATIONAL,country,1,Greece,sales,2.0
2007,25-34,DRY FOOD,all,CATSUP,28.73,NATIONAL,country,1,Lithuania,sales,5.0
2007,25-34,DRY FOOD,all,CATSUP,7.07,NATIONAL,country,1,Luxembourg,sales,4.0
2007,25-34,DRY FOOD,all,CATSUP,25.91,NATIONAL,country,1,Netherlands,sales,5.0
2007,25-34,DRY FOOD,all,CATSUP,25.18,NATIONAL,country,1,Norway,sales,3.0
2007,25-34,DRY FOOD,all,CATSUP,43.16,NATIONAL,country,1,Poland,sales,2.0
2007,25-34,DRY FOOD,all,CATSUP,51.449999999999996,NATIONAL,country,1,Portugal,sales,4.0
2007,25-34,DRY FOOD,all,CATSUP,33.29,NATIONAL,country,1,Spain,sales,5.0
2007,25-34,DRY FOOD,all,CATSUP,29.93,NATIONAL,country,1,Sweden,sales,4.0
2007,25-34,DRY FOOD,all,CIGARETTES,137.03,NATIONAL,country,1,Belgium,sales,2.0
2007,25-34,DRY FOOD,all,CIGARETTES,6.83,NATIONAL,country,1,Bulgaria,sales,5.0
2007,25-34,DRY FOOD,all,CIGARETTES,94.67999999999999,NATIONAL,country,1,France,sales,2.0
2007,25-34,DRY FOOD,all,CIGARETTES,75.98,NATIONAL,country,1,Germany,sales,3.0
2007,25-34,DRY FOOD,all,CIGARETTES,40.339999999999996,NATIONAL,country,1,Greece,sales,1.0
2007,25-34,DRY FOOD,all,CIGARETTES,69.99,NATIONAL,country,1,Lithuania,sales,2.0
2007,25-34,DRY FOOD,all,CIGARETTES,10.67,NATIONAL,country,1,Luxembourg,sales,3.0
2007,25-34,DRY FOOD,all,CIGARETTES,31.7,NATIONAL,country,1,Netherlands,sales,3.0
2007,25-34,DRY FOOD,all,CIGARETTES,22.189999999999998,NATIONAL,country,1,Norway,sales,4.0
2007,25-34,DRY FOOD,all,CIGARETTES,35.82,NATIONAL,country,1,Poland,sales,4.0
2007,25-34,DRY FOOD,all,CIGARETTES,86.61,NATIONAL,country,1,Portugal,sales,2.0
2007,25-34,DRY FOOD,all,CIGARETTES,73.74,NATIONAL,country,1,Spain,sales,3.0
2007,25-34,DRY FOOD,all,CIGARETTES,78.83,NATIONAL,country,1,Sweden,sales,2.0
2007,25-34,DRY FOOD,all,CORN,20.91,PRIVATE,country,1,Luxembourg,sales,4.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,87.14,PRIVATE,country,1,Belgium,sales,3.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,20.97,PRIVATE,country,1,Bulgaria,sales,5.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,59.29,PRIVATE,country,1,France,sales,3.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,34.54,PRIVATE,country,1,Germany,sales,5.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,48.27,PRIVATE,country,1,Lithuania,sales,5.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,37.32,PRIVATE,country,1,Luxembourg,sales,2.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,38.51,PRIVATE,country,1,Netherlands,sales,5.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,39.26,PRIVATE,country,1,Norway,sales,3.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,23.41,PRIVATE,country,1,Poland,sales,5.0
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,63.02,PRIVATE,country,1,Sweden,sales,4.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,84.25,PRIVATE,country,1,Belgium,sales,4.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,37.22,PRIVATE,country,1,Bulgaria,sales,2.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,47.72,PRIVATE,country,1,France,sales,4.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,55.51,PRIVATE,country,1,Germany,sales,3.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,38.8,PRIVATE,country,1,Greece,sales,1.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,52.77,PRIVATE,country,1,Lithuania,sales,3.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,38.88,PRIVATE,country,1,Netherlands,sales,4.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,32.52,PRIVATE,country,1,Norway,sales,4.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,48.96,PRIVATE,country,1,Poland,sales,2.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,56.980000000000004,PRIVATE,country,1,Portugal,sales,3.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,71.92,PRIVATE,country,1,Spain,sales,2.0
2007,25-34,DRY FOOD,all,CREAM CHEESE,76.78,PRIVATE,country,1,Sweden,sales,2.0
2007,25-34,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,49.120000000000005,PRIVATE,country,1,Germany,sales,4.0
2007,25-34,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,26.25,PRIVATE,country,1,Norway,sales,5.0
2007,25-34,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,45.39,PRIVATE,country,1,Portugal,sales,5.0
2007,25-34,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,51.46,PRIVATE,country,1,Spain,sales,5.0
2007,25-34,DRY FOOD,all,EGGS - LARGE,26.15,PRIVATE,country,1,Greece,sales,4.0
2007,25-34,DRY FOOD,all,EGGS - LARGE,11.620000000000001,PRIVATE,country,1,Luxembourg,sales,5.0
2007,25-34,DRY FOOD,all,EGGS - LARGE,32.18,PRIVATE,country,1,Poland,sales,4.0
2007,25-34,DRY FOOD,all,EGGS - MEDIUM,28.38,PRIVATE,country,1,Sweden,sales,5.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,99.08,PRIVATE,country,1,Belgium,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,39.01,PRIVATE,country,1,Bulgaria,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,75.25,PRIVATE,country,1,France,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,111.42999999999999,PRIVATE,country,1,Germany,sales,2.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,36.31,PRIVATE,country,1,Greece,sales,2.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,86.05,PRIVATE,country,1,Lithuania,sales,2.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,96.81,PRIVATE,country,1,Luxembourg,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,85.03,PRIVATE,country,1,Netherlands,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,42.230000000000004,PRIVATE,country,1,Norway,sales,2.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,66.59,PRIVATE,country,1,Poland,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,109.78999999999999,PRIVATE,country,1,Portugal,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,106.6,PRIVATE,country,1,Spain,sales,1.0
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,94.00999999999999,PRIVATE,country,1,Sweden,sales,1.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,97.59,PRIVATE,country,1,Belgium,sales,2.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,29.01,PRIVATE,country,1,Bulgaria,sales,3.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,71.49,PRIVATE,country,1,France,sales,2.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,162.24,PRIVATE,country,1,Germany,sales,1.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,34.3,PRIVATE,country,1,Greece,sales,3.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,106.85,PRIVATE,country,1,Lithuania,sales,1.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,29.36,PRIVATE,country,1,Luxembourg,sales,3.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,68.0,PRIVATE,country,1,Netherlands,sales,2.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,43.39,PRIVATE,country,1,Norway,sales,1.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,42.95,PRIVATE,country,1,Poland,sales,3.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,93.13,PRIVATE,country,1,Portugal,sales,2.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,54.46,PRIVATE,country,1,Spain,sales,4.0
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,74.64,PRIVATE,country,1,Sweden,sales,3.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,93.34,NATIONAL,country,1,Belgium,sales,3.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,36.2,NATIONAL,country,1,Bulgaria,sales,2.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,92.88,NATIONAL,country,1,France,sales,3.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,78.39,NATIONAL,country,1,Germany,sales,2.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,21.36,NATIONAL,country,1,Greece,sales,4.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,63.1,NATIONAL,country,1,Lithuania,sales,3.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,21.77,NATIONAL,country,1,Luxembourg,sales,1.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,48.99,NATIONAL,country,1,Netherlands,sales,2.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,35.54,NATIONAL,country,1,Norway,sales,1.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,37.6,NATIONAL,country,1,Poland,sales,3.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,63.09,NATIONAL,country,1,Portugal,sales,3.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,80.3,NATIONAL,country,1,Spain,sales,2.0
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,51.27,NATIONAL,country,1,Sweden,sales,3.0
2007,25-34,DRY FOOD,all,SFT DRNK SNGL SRV BTL CARB (EX,31.830000000000002,NATIONAL,country,1,Poland,sales,5.0
2007,25-34,DRY FOOD,all,SFT DRNK SNGL SRV BTL CARB (EX,21.46,NATIONAL,country,1,Portugal,sales,5.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,161.27,NATIONAL,country,1,Belgium,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,78.74,NATIONAL,country,1,Bulgaria,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,106.1,NATIONAL,country,1,France,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,120.2,NATIONAL,country,1,Germany,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,13.33,NATIONAL,country,1,Greece,sales,5.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,118.42,NATIONAL,country,1,Lithuania,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,21.66,NATIONAL,country,1,Luxembourg,sales,2.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,138.25,NATIONAL,country,1,Netherlands,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,34.76,NATIONAL,country,1,Norway,sales,2.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,113.64,NATIONAL,country,1,Poland,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,96.44,NATIONAL,country,1,Portugal,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,266.0,NATIONAL,country,1,Spain,sales,1.0
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,119.91,NATIONAL,country,1,Sweden,sales,1.0
2007,25-34,DRY FOOD,all,SUGAR,68.09,PRIVATE,country,1,Belgium,sales,5.0
2007,25-34,DRY FOOD,all,SUGAR,25.21,PRIVATE,country,1,Bulgaria,sales,4.0
2007,25-34,DRY FOOD,all,SUGAR,46.64,PRIVATE,country,1,France,sales,5.0
2007,25-34,DRY FOOD,all,SUGAR,18.95,PRIVATE,country,1,Greece,sales,5.0
2007,25-34,DRY FOOD,all,SUGAR,48.5,PRIVATE,country,1,Lithuania,sales,4.0
2007,25-34,DRY FOOD,all,SUGAR,50.36,PRIVATE,country,1,Netherlands,sales,3.0
2007,25-34,DRY FOOD,all,SUGAR,53.55,PRIVATE,country,1,Portugal,sales,4.0
2007,25-34,DRY FOOD,all,SUGAR,54.85,PRIVATE,country,1,Spain,sales,3.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,36.03,NATIONAL,country,1,Belgium,sales,5.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,21.16,NATIONAL,country,1,Bulgaria,sales,3.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,35.019999999999996,NATIONAL,country,1,France,sales,4.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,39.12,NATIONAL,country,1,Germany,sales,5.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,22.45,NATIONAL,country,1,Greece,sales,3.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,33.22,NATIONAL,country,1,Lithuania,sales,4.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,6.63,NATIONAL,country,1,Luxembourg,sales,5.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,29.39,NATIONAL,country,1,Netherlands,sales,4.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,19.64,NATIONAL,country,1,Norway,sales,5.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,41.28,NATIONAL,country,1,Spain,sales,4.0
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,28.28,NATIONAL,country,1,Sweden,sales,5.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),219.04,NATIONAL,country,1,Belgium,sales,2.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),55.52,NATIONAL,country,1,Bulgaria,sales,5.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),168.3,NATIONAL,country,1,France,sales,3.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),263.74,NATIONAL,country,1,Germany,sales,3.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),45.95,NATIONAL,country,1,Greece,sales,4.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),114.42,NATIONAL,country,1,Lithuania,sales,5.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),10.799999999999999,NATIONAL,country,1,Luxembourg,sales,5.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),117.2,NATIONAL,country,1,Netherlands,sales,4.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),90.17,NATIONAL,country,1,Poland,sales,3.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),205.17,NATIONAL,country,1,Portugal,sales,3.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),193.31,NATIONAL,country,1,Spain,sales,4.0
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),117.97,NATIONAL,country,1,Sweden,sales,4.0
2007,25-34,FRESH FOOD,all,AVOCADO,103.14,NATIONAL,country,1,Netherlands,sales,5.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1409.98,NATIONAL,country,1,Belgium,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,326.56,NATIONAL,country,1,Bulgaria,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1164.11,NATIONAL,country,1,France,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1456.05,NATIONAL,country,1,Germany,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,206.59,NATIONAL,country,1,Greece,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1474.49,NATIONAL,country,1,Lithuania,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,409.21999999999997,NATIONAL,country,1,Luxembourg,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,787.59,NATIONAL,country,1,Netherlands,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,396.45,NATIONAL,country,1,Norway,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,712.21,NATIONAL,country,1,Poland,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1201.49,NATIONAL,country,1,Portugal,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1739.75,NATIONAL,country,1,Spain,sales,1.0
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,1188.2,NATIONAL,country,1,Sweden,sales,1.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,182.98,NATIONAL,country,1,Belgium,sales,4.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,79.19,NATIONAL,country,1,France,sales,5.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,59.52,NATIONAL,country,1,Greece,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,175.55,NATIONAL,country,1,Lithuania,sales,3.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,87.5,NATIONAL,country,1,Norway,sales,4.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,70.7,NATIONAL,country,1,Poland,sales,5.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,223.55,NATIONAL,country,1,Portugal,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,219.51,NATIONAL,country,1,Spain,sales,3.0
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,117.6,NATIONAL,country,1,Sweden,sales,5.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,205.24,NATIONAL,country,1,Belgium,sales,3.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,89.79,NATIONAL,country,1,Bulgaria,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,202.79,NATIONAL,country,1,France,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,274.97,NATIONAL,country,1,Germany,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,43.09,NATIONAL,country,1,Greece,sales,5.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,230.5,NATIONAL,country,1,Lithuania,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,38.66,NATIONAL,country,1,Luxembourg,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,161.35,NATIONAL,country,1,Netherlands,sales,3.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,148.97,NATIONAL,country,1,Norway,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,180.69,NATIONAL,country,1,Poland,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,167.49,NATIONAL,country,1,Portugal,sales,4.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,257.53,NATIONAL,country,1,Spain,sales,2.0
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,141.14000000000001,NATIONAL,country,1,Sweden,sales,3.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),168.33,NATIONAL,country,1,Belgium,sales,5.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),55.84,NATIONAL,country,1,Bulgaria,sales,4.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),147.7,NATIONAL,country,1,France,sales,4.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),154.33,NATIONAL,country,1,Germany,sales,5.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),132.38,NATIONAL,country,1,Lithuania,sales,4.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),20.79,NATIONAL,country,1,Luxembourg,sales,3.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),61.3,NATIONAL,country,1,Norway,sales,5.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),88.51,NATIONAL,country,1,Poland,sales,4.0
2007,25-34,FRESH FOOD,all,ONIONS SWEET (BULK&BAG),184.98,NATIONAL,country,1,Spain,sales,5.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),64.19,NATIONAL,country,1,Bulgaria,sales,3.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),216.96,NATIONAL,country,1,Germany,sales,4.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),53.410000000000004,NATIONAL,country,1,Greece,sales,3.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),221.33,NATIONAL,country,1,Netherlands,sales,2.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),103.81,NATIONAL,country,1,Norway,sales,3.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),152.81,NATIONAL,country,1,Portugal,sales,5.0
2007,25-34,FRESH FOOD,all,ROMA TOMATOES (BULK/PKG),178.73,NATIONAL,country,1,Sweden,sales,2.0
2007,25-34,FRESH FOOD,all,WATERMELON SEEDLESS WHOLE,14.96,NATIONAL,country,1,Luxembourg,sales,4.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,21143.120000000003,PRIVATE,country,1,Belgium,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,6575.75,PRIVATE,country,1,Bulgaria,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,7756.62,PRIVATE,country,1,France,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,12849.9,PRIVATE,country,1,Germany,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,1630.15,PRIVATE,country,1,Greece,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,18370.01,PRIVATE,country,1,Lithuania,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,17850.54,PRIVATE,country,1,Netherlands,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,5472.18,PRIVATE,country,1,Norway,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,5325.07,PRIVATE,country,1,Poland,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,19889.7,PRIVATE,country,1,Portugal,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,18692.38,PRIVATE,country,1,Spain,sales,1.0
2007,25-34,NON FOOD,all,GASOLINE-REG UNLEADED,7274.73,PRIVATE,country,1,Sweden,sales,1.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,65.96000000000001,PRIVATE,country,1,Belgium,sales,5.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,23.16,PRIVATE,country,1,Bulgaria,sales,5.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,56.21,PRIVATE,country,1,Lithuania,sales,5.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,66.86,PRIVATE,country,1,Netherlands,sales,3.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,35.79,PRIVATE,country,1,Poland,sales,5.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,50.19,PRIVATE,country,1,Portugal,sales,5.0
2007,35-44,DRY FOOD,all,APPLE JUICE & CIDER (OVER 50%,63.91,PRIVATE,country,1,Spain,sales,5.0
2007,35-44,DRY FOOD,all,CANDY BARS (SINGLES)(INCLUDING,44.010000000000005,NATIONAL,country,1,Germany,sales,4.0
2007,35-44,DRY FOOD,all,CANDY BARS (SINGLES)(INCLUDING,72.27,NATIONAL,country,1,Portugal,sales,2.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,25.35,PRIVATE,country,1,Bulgaria,sales,3.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,62.1,PRIVATE,country,1,Germany,sales,4.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,37.86,PRIVATE,country,1,Greece,sales,3.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,14.469999999999999,PRIVATE,country,1,Luxembourg,sales,3.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,67.96,PRIVATE,country,1,Netherlands,sales,2.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,29.2,PRIVATE,country,1,Norway,sales,4.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,54.269999999999996,PRIVATE,country,1,Portugal,sales,3.0
2007,35-44,DRY FOOD,all,CHOCOLATE MILK,52.07,PRIVATE,country,1,Sweden,sales,5.0
2007,35-44,DRY FOOD,all,CONDENSED SOUP,70.32000000000001,NATIONAL,country,1,Belgium,sales,3.0
2007,35-44,DRY FOOD,all,CONDENSED SOUP,14.18,NATIONAL,country,1,Bulgaria,sales,4.0
2007,35-44,DRY FOOD,all,CONDENSED SOUP,74.03,NATIONAL,country,1,France,sales,2.0
